PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 PING_WIDTH,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 PING_WIDTH,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 PING_WIDTH,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 PING_WIDTH,H0_FILTERED_crest_factor,H0_FILTERED_dynamic_range,H0_FILTERED_early_late_ratio,H0_FILTERED_early_window_energy,H0_FILTERED_energy_concentration_pct,H0_FILTERED_envelope_compactness,H0_FILTERED_envelope_kurtosis,H0_FILTERED_envelope_skewness,H0_FILTERED_fall_time_ms,H0_FILTERED_fwhm_ms,H0_FILTERED_late_window_energy,H0_FILTERED_noise_std,H0_FILTERED_peak_amplitude,H0_FILTERED_peak_floor_ratio,H0_FILTERED_peak_frequency_hz,H0_FILTERED_peak_snr_db,H0_FILTERED_pulse_width_ms,H0_FILTERED_rise_time_ms,H0_FILTERED_secondary_peak_amplitude_ratio,H0_FILTERED_secondary_peak_count,H0_FILTERED_snr_db,H0_FILTERED_spectral_bandwidth_hz,H0_FILTERED_spectral_centroid_hz,H0_FILTERED_spectral_flatness,H0_FILTERED_time_to_secondary_peak_ms,H0_FILTERED_total_energy,H0_RAW_crest_factor,H0_RAW_dynamic_range,H0_RAW_early_late_ratio,H0_RAW_early_window_energy,H0_RAW_energy_concentration_pct,H0_RAW_envelope_compactness,H0_RAW_envelope_kurtosis,H0_RAW_envelope_skewness,H0_RAW_fall_time_ms,H0_RAW_fwhm_ms,H0_RAW_late_window_energy,H0_RAW_noise_std,H0_RAW_peak_amplitude,H0_RAW_peak_floor_ratio,H0_RAW_peak_frequency_hz,H0_RAW_peak_snr_db,H0_RAW_pulse_width_ms,H0_RAW_rise_time_ms,H0_RAW_secondary_peak_amplitude_ratio,H0_RAW_secondary_peak_count,H0_RAW_snr_db,H0_RAW_spectral_bandwidth_hz,H0_RAW_spectral_centroid_hz,H0_RAW_spectral_flatness,H0_RAW_time_to_secondary_peak_ms,H0_RAW_total_energy,H1_FILTERED_crest_factor,H1_FILTERED_dynamic_range,H1_FILTERED_early_late_ratio,H1_FILTERED_early_window_energy,H1_FILTERED_energy_concentration_pct,H1_FILTERED_envelope_compactness,H1_FILTERED_envelope_kurtosis,H1_FILTERED_envelope_skewness,H1_FILTERED_fall_time_ms,H1_FILTERED_fwhm_ms,H1_FILTERED_late_window_energy,H1_FILTERED_noise_std,H1_FILTERED_peak_amplitude,H1_FILTERED_peak_floor_ratio,H1_FILTERED_peak_frequency_hz,H1_FILTERED_peak_snr_db,H1_FILTERED_pulse_width_ms,H1_FILTERED_rise_time_ms,H1_FILTERED_secondary_peak_amplitude_ratio,H1_FILTERED_secondary_peak_count,H1_FILTERED_snr_db,H1_FILTERED_spectral_bandwidth_hz,H1_FILTERED_spectral_centroid_hz,H1_FILTERED_spectral_flatness,H1_FILTERED_time_to_secondary_peak_ms,H1_FILTERED_total_energy,H1_RAW_crest_factor,H1_RAW_dynamic_range,H1_RAW_early_late_ratio,H1_RAW_early_window_energy,H1_RAW_energy_concentration_pct,H1_RAW_envelope_compactness,H1_RAW_envelope_kurtosis,H1_RAW_envelope_skewness,H1_RAW_fall_time_ms,H1_RAW_fwhm_ms,H1_RAW_late_window_energy,H1_RAW_noise_std,H1_RAW_peak_amplitude,H1_RAW_peak_floor_ratio,H1_RAW_peak_frequency_hz,H1_RAW_peak_snr_db,H1_RAW_pulse_width_ms,H1_RAW_rise_time_ms,H1_RAW_secondary_peak_amplitude_ratio,H1_RAW_secondary_peak_count,H1_RAW_snr_db,H1_RAW_spectral_bandwidth_hz,H1_RAW_spectral_centroid_hz,H1_RAW_spectral_flatness,H1_RAW_time_to_secondary_peak_ms,H1_RAW_total_energy,H2_FILTERED_crest_factor,H2_FILTERED_dynamic_range,H2_FILTERED_early_late_ratio,H2_FILTERED_early_window_energy,H2_FILTERED_energy_concentration_pct,H2_FILTERED_envelope_compactness,H2_FILTERED_envelope_kurtosis,H2_FILTERED_envelope_skewness,H2_FILTERED_fall_time_ms,H2_FILTERED_fwhm_ms,H2_FILTERED_late_window_energy,H2_FILTERED_noise_std,H2_FILTERED_peak_amplitude,H2_FILTERED_peak_floor_ratio,H2_FILTERED_peak_frequency_hz,H2_FILTERED_peak_snr_db,H2_FILTERED_pulse_width_ms,H2_FILTERED_rise_time_ms,H2_FILTERED_secondary_peak_amplitude_ratio,H2_FILTERED_secondary_peak_count,H2_FILTERED_snr_db,H2_FILTERED_spectral_bandwidth_hz,H2_FILTERED_spectral_centroid_hz,H2_FILTERED_spectral_flatness,H2_FILTERED_time_to_secondary_peak_ms,H2_FILTERED_total_energy,H2_RAW_crest_factor,H2_RAW_dynamic_range,H2_RAW_early_late_ratio,H2_RAW_early_window_energy,H2_RAW_energy_concentration_pct,H2_RAW_envelope_compactness,H2_RAW_envelope_kurtosis,H2_RAW_envelope_skewness,H2_RAW_fall_time_ms,H2_RAW_fwhm_ms,H2_RAW_late_window_energy,H2_RAW_noise_std,H2_RAW_peak_amplitude,H2_RAW_peak_floor_ratio,H2_RAW_peak_frequency_hz,H2_RAW_peak_snr_db,H2_RAW_pulse_width_ms,H2_RAW_rise_time_ms,H2_RAW_secondary_peak_amplitude_ratio,H2_RAW_secondary_peak_count,H2_RAW_snr_db,H2_RAW_spectral_bandwidth_hz,H2_RAW_spectral_centroid_hz,H2_RAW_spectral_flatness,H2_RAW_time_to_secondary_peak_ms,H2_RAW_total_energy,H3_FILTERED_crest_factor,H3_FILTERED_dynamic_range,H3_FILTERED_early_late_ratio,H3_FILTERED_early_window_energy,H3_FILTERED_energy_concentration_pct,H3_FILTERED_envelope_compactness,H3_FILTERED_envelope_kurtosis,H3_FILTERED_envelope_skewness,H3_FILTERED_fall_time_ms,H3_FILTERED_fwhm_ms,H3_FILTERED_late_window_energy,H3_FILTERED_noise_std,H3_FILTERED_peak_amplitude,H3_FILTERED_peak_floor_ratio,H3_FILTERED_peak_frequency_hz,H3_FILTERED_peak_snr_db,H3_FILTERED_pulse_width_ms,H3_FILTERED_rise_time_ms,H3_FILTERED_secondary_peak_amplitude_ratio,H3_FILTERED_secondary_peak_count,H3_FILTERED_snr_db,H3_FILTERED_spectral_bandwidth_hz,H3_FILTERED_spectral_centroid_hz,H3_FILTERED_spectral_flatness,H3_FILTERED_time_to_secondary_peak_ms,H3_FILTERED_total_energy,H3_RAW_crest_factor,H3_RAW_dynamic_range,H3_RAW_early_late_ratio,H3_RAW_early_window_energy,H3_RAW_energy_concentration_pct,H3_RAW_envelope_compactness,H3_RAW_envelope_kurtosis,H3_RAW_envelope_skewness,H3_RAW_fall_time_ms,H3_RAW_fwhm_ms,H3_RAW_late_window_energy,H3_RAW_noise_std,H3_RAW_peak_amplitude,H3_RAW_peak_floor_ratio,H3_RAW_peak_frequency_hz,H3_RAW_peak_snr_db,H3_RAW_pulse_width_ms,H3_RAW_rise_time_ms,H3_RAW_secondary_peak_amplitude_ratio,H3_RAW_secondary_peak_count,H3_RAW_snr_db,H3_RAW_spectral_bandwidth_hz,H3_RAW_spectral_centroid_hz,H3_RAW_spectral_flatness,H3_RAW_time_to_secondary_peak_ms,H3_RAW_total_energy
H0_Closest_0FT_epoch_91,H0,0FT,True,0,False,1.58057432175,True,VALID,False,0.03061888,,,,,,,,,,,,,,,,31.765235888700364,2879.9133762113424,5.393462638855974,3525.3844495176354,27.254965367573025,0.9886161996560225,302.6998658814259,16.45091807802933,5.56288,3.83232,653.6402837240896,0.10573787612783032,2.0299184280180147,11192074.70108051,32106.50901865105,25.65231889023369,9.35936,3.7964800000000003,0.20018060309928454,32,11.574611068804742,235.30467545358624,32038.87360858235,0.00015428290147711396,25.21855999999989,12934.833715518067,32.303387,285.4492,17.813856,12278.791,91.35561,0.9160047915679929,302.98315,16.502445,8.5824,3.872,689.28314,0.019277632,2.1042838,2242.8577,32106.50901865105,40.697174,8.762880000000001,0.18048,0.20296240167976318,4732,32.06263,235.30467545358624,63389.69390488172,0.22673671,29.41312000000007,13440.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_92,H0,0FT,True,0,False,0.80382296175,True,VALID,False,0.02848256,,,,,,,,,,,,,,,,31.82381481081116,2677.5427142669073,14.125367734190341,3789.5084967187904,27.370647971014034,0.9890348397900299,290.68016834553066,16.11604881294537,1.2224,3.82592,268.27680298509347,0.1085474605035111,2.104007182548052,10432748.057004172,32043.85976543804,25.73012959079584,5.006080000000001,3.7836800000000004,0.1850664281440178,13,14.373938542574944,161.80279569973936,32034.905591623272,0.00014637905034502776,9.619200000000049,13845.154490795816,33.123222,301.3344,6.324293,11503.498,80.08889,0.935174778893834,292.1807,16.197937,4.7104,3.8464,1818.9381,0.019398786,2.2305272,2335.0247,32043.85976543804,41.130413,4.89472,0.18431999999999998,0.4901377359585673,1771,34.259575,161.80279569973936,62683.385374209065,0.21999672,9.274879999999985,14363.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_93,H0,0FT,False,0,False,0.06748888175000001,False,TOO_EARLY,False,0.0318976,,,,,,,,,,,,,,,,31.594619023252122,9.992533373695657,8.323882036868007,3367.211675695688,22.961382948506273,0.976530874887159,309.49954673644584,16.730917625531912,11.781120000000001,0.9087999999999999,404.52419445408464,0.3117676926020081,2.1314913697303055,12564676.855975457,32032.267405410974,16.670020701076645,16.143359999999998,4.36224,0.19286031496011313,18,-0.38945779521582025,209.97928644053172,32036.223355665024,0.0001257989268137689,26.6368,14664.67278232784,33.552105,10.650158,7.9719005,3905.4536,25.49881,0.906064600869268,313.35284,16.855156,6.57792,0.75776,489.90247,0.31072444,2.3132885,2017.71,32032.267405410974,17.404068,10.7392,4.16128,0.1926957213169412,4623,2.0534916,209.97928644053172,60620.45186651403,0.21212275,26.808319999999995,15316.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_94,H0,0FT,True,0,True,1.36531800175,True,VALID,True,0.01181056,,,,,,,,,,,,,,,,31.965297207013684,2706.461807275731,47.796178558508394,13105.213892299334,91.24103977013883,0.9905161633755899,331.18828657997966,17.52499033854907,8.56192,4.86144,274.1895751404511,0.03322325257922966,2.1342237961224035,3339543.193712836,32119.071775556135,36.108739172684345,9.02656,0.46464,0.13852097847178063,28,27.490695539612826,271.0818039728838,32079.335136091526,0.00030750475342753336,26.609919999999843,14363.28863120682,33.61867,370.38562,25.758167,3429.9858,22.623821,0.9431339289028405,336.38364,17.665318,2.12608,0.8102400000000001,133.1611,0.11994274,2.3060992,1934.9456,32119.071775556135,25.630322,6.36032,4.23424,0.1358114195313488,3152,12.046103,271.0818039728838,58043.49647507721,0.19396639,22.835200000000057,15160.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_95,H0,0FT,True,0,False,0.5475503217500001,True,VALID,False,0.015584,,,,,,,,,,,,,,,,31.981687185756655,3092.529558248615,22.71656000542515,12073.794888786426,86.02278714068292,0.9907150812906499,331.4925088967838,17.22488301305657,5.4976,3.34848,531.4975016420047,0.03902826169163416,2.093149720040898,5150957.6119226115,32133.443180694536,34.573169335306865,6.470400000000001,0.9728,0.2816235830932526,14,27.18583269380273,202.1870998221384,32056.997169471553,0.00022643599970680194,10.068480000000047,14035.577420946242,34.82979,319.2709,10.160751,3406.714,23.187824,0.9211517204003354,333.36194,17.329191,2.1849600000000002,0.75776,335.2817,0.116694905,2.3322358,1932.6328,32133.443180694536,26.003239,6.35776,4.1728,0.15731741457309908,3274,12.2630825,22468.99518046992,61161.56350768771,0.21081457,11.139840000000012,14691.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_96,H0,0FT,True,0,True,1.7634095217499999,True,VALID,True,0.01256064,,,,,,,,,,,,,,,,36.61258015129467,3035.8135583629974,6.331042042111118,1833.6169606693209,14.811745245427371,0.9880267167244623,426.61829788827407,19.802617469384447,0.27776,3.81312,289.62324819079214,0.1134633420505806,2.2504289604109933,9727676.494015874,31891.20014600198,25.93783082167208,4.04864,3.77088,0.19812644924408895,13,11.77904251311724,215.5390781122769,31986.365855757133,0.00017303032859167363,8.588800000000063,12379.479462323143,33.881798,278.66312,9.855228,3227.1196,24.86233,0.8993834284198847,417.80676,19.654562,0.64,3.32544,327.45255,0.10787412,2.1324892,1940.1957,31891.20014600198,25.844616,4.02688,3.38688,0.21639306808307585,2111,14.681516,215.5390781122769,64523.467626196776,0.23355351,8.86783999999996,12979.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_97,H0,0FT,True,0,True,0.88789464175,True,VALID,True,0.012992,,,,,,,,,,,,,,,,30.85848273595678,2802.985494104621,48.47800853130723,13712.783699470821,87.32825725578807,0.9913915980636137,324.0878072779666,17.419715667482883,6.208,6.183680000000001,282.86606886110474,0.0431768552924268,2.1186278526449436,4909741.238171012,32141.869211677444,33.7691149526759,7.10912,0.90112,0.1704562125158561,14,26.44898119171976,108.8171619523564,32110.307993342278,0.0002966967035546356,12.007679999999965,15702.57340565657,33.012207,308.0113,21.48734,4614.039,28.045628,0.9346295694962344,329.3282,17.58403,2.7904,1.44896,214.73291,0.12029194,2.319944,2326.2085,32141.869211677444,25.6769,7.02336,4.23296,0.11703635714322418,3693,12.879503,108.8171619523564,62731.64649555662,0.220485,26.723839999999942,16451.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_98,H0,0FT,False,0,False,0.031515761749999996,False,TOO_EARLY,False,2.0581696,,,,,,,,,,,,,,,,25.584099206642918,11.23317558817364,15.655208518131085,1580.9593489031042,6.669591962800747,0.4942493921833415,212.74468870358444,14.054491975869489,0.30336,3.8182400000000003,100.98615723134893,0.4351734840798481,2.1760287550071733,14958100.160072712,32062.86843830379,13.914520013399713,4.09088,3.7875199999999998,0.11719441240560666,13,-0.6119025401018188,290.40552781056977,32024.554838451084,0.00010088513404794213,6.183679999999997,23703.98905541455,25.434053,11.216212,29.704542,5507.1353,22.449366,0.49486352838215736,211.00307,14.037978,1.5065600000000001,3.86944,185.39708,0.35486394,2.200697,2814.131,32062.86843830379,15.811862,4.00256,2.496,0.26898418832049603,1838,6.692896,290.40552781056977,57864.35825894236,0.18783534,6.005760000000006,24531.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_99,H0,0FT,True,0,False,1.2397794417499999,True,VALID,False,0.03452544,,,,,,,,,,,,,,,,38.09791604573655,2703.6383440314576,8.773894225073262,5805.022306672806,65.22993074841469,0.9875322372790647,360.20110157032786,17.46833621817613,8.91776,2.5471999999999997,661.6243777002517,0.05563630338428052,2.019415962213257,4985436.998318927,32057.178898010887,31.16704061126816,10.63424,1.71648,0.31153073746019216,17,18.76518972616161,81.888000262672,32093.04817805815,0.00035414802110588384,28.734719999999882,8899.323117576394,39.82346,282.2471,12.015363,8092.0513,86.01893,0.9184288971973467,369.97632,17.739204,10.21824,0.37888,673.4754,0.025273625,2.1702878,2092.0273,32057.178898010887,38.517036,10.47424,0.256,0.2934390471464587,3360,27.12363,81.888000262672,68796.93199496422,0.2621769,30.205440000000028,9407.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_0,H0,10FT,True,0,True,1.11960024175,True,VALID,True,0.00945536,,,,,,,,,,,,,,,,33.577956337360696,4302.20152322541,24.436834752378562,3061.9796751820277,24.929685358655913,0.9942117065818823,424.27130585271624,20.019813647910038,1.98656,4.071680000000001,125.3018120475503,0.10759617601934011,2.0909473127679457,5907231.911830219,32053.725789566073,25.746089144326398,6.42048,4.43392,0.08853373098711605,20,12.43838100811953,188.44106084542727,32057.9481026533,0.00021549125875567474,24.572160000000174,12282.464183282775,34.907387,387.36908,67.16717,6955.57,55.43387,0.9493514300333177,425.66367,20.036922,2.72384,3.97824,103.5561,0.08233056,2.1970615,1967.0542,32053.725789566073,28.485205,5.87136,3.14752,0.1057649031311936,3085,18.728664,188.44106084542727,64710.66867488275,0.23217617,9.262080000000061,12547.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_1,H0,10FT,True,0,False,0.37183832175000003,True,VALID,False,2.05768704,,,,,,,,,,,,,,,,31.256190568385296,4152.05004206544,31.209466013579327,3315.4525604474893,18.043764021667783,0.5002596091365075,279.47163621922914,15.874688386824342,1.37728,4.58624,106.23227449651992,0.11494049541006052,2.039801518146629,22384626.445154235,31987.254758344083,24.95553689720218,5.10592,3.72864,0.10746212857404804,16,13.227150421091656,91.26591561675014,31979.10072660215,7.68297010693177e-05,10.115839999999988,18374.506319557953,32.90013,384.58545,22.15252,2519.651,13.374395,0.500418634401065,280.2299,15.885471,1.792,3.8592,113.74106,0.12214279,2.174076,2998.0215,31987.254758344083,24.975855,5.7996799999999995,4.00768,0.10571417875240603,3079,10.955952,91.26591561675014,64019.676374472954,0.22904517,9.971200000000014,18839.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_10,H0,10FT,True,0,False,1.74260440175,True,VALID,False,0.01590144,,,,,,,,,,,,,,,,36.94189059434778,2235.932913841701,17.11706907996634,2203.1854314743323,50.24095680673558,0.9835893590948331,324.94713517501293,16.795952327612028,4.43776,1.30688,128.71277326626023,0.050331655004921365,1.3628559679902863,2913717.4934667237,32100.159091558027,28.64056209584144,4.91008,0.47231999999999996,0.14911502181179664,16,18.786212209742295,192.03648367309506,32090.22246171667,0.00043835365772047953,8.096000000000103,4385.237804983266,37.93753,191.99837,15.735167,1963.4954,42.08871,0.8454262143856915,335.52505,17.050379,4.1728,1.184,124.7839,0.05501991,1.4435622,1536.1771,37876.77170144169,28.249725,4.73216,0.55936,0.15817911665384063,2647,17.663166,16560.237073112592,78964.14933416447,0.31847167,7.959040000000028,4665.1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_11,H0,10FT,True,0,True,0.82334040175,True,VALID,True,0.01394304,,,,,,,,,,,,,,,,35.30434243516385,2215.624838325286,34.750829605419085,2349.946051868206,39.96014702669275,0.9892157000822516,344.99205725072653,17.555997271798113,3.7696,3.78496,67.62273242243049,0.06652945906157655,1.495640839609487,3743711.3045821125,31864.019333054188,27.033600361725778,8.4992,4.7296,0.08583986862487583,24,14.249780116595804,102.04726264607962,32039.923563079392,0.0004148871591535047,22.52672,5880.724238322844,35.265625,200.24796,37.636093,2593.679,42.06083,0.8994683606074292,355.81085,17.82394,3.9168,3.75296,68.91467,0.06552062,1.5298702,1444.0251,37877.654983660235,27.353928,8.4992,4.582400000000001,0.09244956609979786,4588,14.824354,22600.607537901305,78083.59659390595,0.3122837,22.736639999999973,6166.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_12,H0,10FT,False,0,True,2.0010223217500003,False,TOO_LATE,True,0.01151104,,,,,,,,,,,,,,,,32.3788291329221,858.0544274839883,87.87083110375475,7869.466560138331,63.58468315304211,0.9736039367752988,327.37423759580673,17.46329816855998,7.3574399999999995,4.963839999999999,89.55721097980236,0.07506964337675176,2.0067431936054048,4209150.857742522,31916.851538960982,28.53430888680176,9.84576,2.48832,0.08175629096206709,30,17.822074618447868,88.74413260650545,32015.1992419257,0.0005691925322306835,26.58176000000001,12376.355703774181,34.29405,287.42258,145.46217,7689.578,60.643715,0.8835833638105706,330.7598,17.538157,3.56224,3.72736,52.863075,0.07787212,2.1513517,2376.0308,31916.851538960982,28.805527,6.11072,2.54848,0.12662777750749354,2859,19.469398,88.74413260650545,71494.46035127442,0.27318972,9.468159999999948,12679.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_13,H0,10FT,True,0,True,0.9718959217500001,True,VALID,True,0.01025792,,,,,,,,,,,,,,,,34.03435146156138,363.4669951165249,70.66552047261543,3962.4642452011185,48.73606489871659,0.9709732610235504,285.70723195813315,16.351389672960448,1.71648,4.38656,56.07351674045337,0.07175697354602809,1.6813944923344422,399456.1827948019,31924.7039272639,27.37835541483511,5.57184,3.85536,0.08242820645849017,18,17.69923927997649,187.14675697840357,32412.707824195826,0.004417071285752794,12.075520000000006,8130.455861456752,128.38466,47.478287,1377.1216,19180.219,61.03311,0.5765228912169342,1246.742,29.750465,1.13792,,13.92776,1e-10,12.46958,912.9014,31926.111045737423,207.66632,,,0.0023557743398584597,20493,89.92308,187.14675697840357,45694.09384195937,0.256153,76.75008,31425.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_14,H0,10FT,False,0,True,0.08824792175,False,TOO_EARLY,True,0.01156992,,,,,,,,,,,,,,,,39.14109567440827,12.3784761898272,23.02852880857258,2606.4141594888306,39.7545435562069,0.9842674535807445,368.63922499582026,18.08964240255186,4.128,3.4035200000000003,113.18196577613183,0.16251672018837476,1.7508344653351786,4322408.674176863,31991.339983178033,20.637381663573716,7.6224,3.4943999999999997,0.12020319807909405,18,7.428898575180847,103.00097538108821,32057.526780201235,0.0005279351351017635,24.28287999999999,6556.267350431822,41.721107,13.31935,21.87892,2513.1074,37.0914,0.8598996373139215,373.7433,18.182858,4.08448,2.53312,114.86433,0.16616148,1.8971801,1667.4005,31991.339983178033,21.12701,7.63904,3.55456,0.11843660263781285,4180,7.0740213,22488.546291537623,80921.38652256792,0.33751494,24.189440000000005,6775.4453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_15,H0,10FT,True,0,True,1.15305816175,True,VALID,True,0.01299456,,,,,,,,,,,,,,,,29.776190581753728,3074.698823628874,63.95658002541767,4659.3107967195465,30.52982696919394,0.9933202775974382,313.8887665426511,17.11371434792847,8.22144,4.93184,72.85115612594426,0.11604019842570962,2.049283633755632,7583457.784260298,32000.746265414127,24.93650228879373,12.85888,4.63744,0.06838813917272776,21,10.60738321525331,177.48826521301453,32021.366448225097,0.0002928081470067094,24.820480000000032,15261.504106855844,32.633976,295.6965,53.64886,4039.8462,25.906366,0.9381267097056636,318.06146,17.216953,7.96032,4.88832,75.30162,0.120469935,2.2703009,2342.4268,32000.746265414127,25.475254,12.8512,4.89088,0.06781259044528168,4998,9.66408,5996.77564924625,70051.93600185825,0.26116434,24.628480000000064,15594.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
