PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 PING_WIDTH,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 PING_WIDTH,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 PING_WIDTH,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 PING_WIDTH,H0 FILTERED_crest_factor,H0 FILTERED_dynamic_range,H0 FILTERED_early_late_ratio,H0 FILTERED_early_window_energy,H0 FILTERED_energy_concentration_pct,H0 FILTERED_envelope_compactness,H0 FILTERED_envelope_kurtosis,H0 FILTERED_envelope_skewness,H0 FILTERED_fall_time_ms,H0 FILTERED_fwhm_ms,H0 FILTERED_late_window_energy,H0 FILTERED_noise_std,H0 FILTERED_peak_amplitude,H0 FILTERED_peak_floor_ratio,H0 FILTERED_peak_frequency_hz,H0 FILTERED_peak_snr_db,H0 FILTERED_pulse_width_ms,H0 FILTERED_rise_time_ms,H0 FILTERED_secondary_peak_amplitude_ratio,H0 FILTERED_secondary_peak_count,H0 FILTERED_snr_db,H0 FILTERED_spectral_bandwidth_hz,H0 FILTERED_spectral_centroid_hz,H0 FILTERED_spectral_flatness,H0 FILTERED_time_to_secondary_peak_ms,H0 FILTERED_total_energy,H0 RAW_crest_factor,H0 RAW_dynamic_range,H0 RAW_early_late_ratio,H0 RAW_early_window_energy,H0 RAW_energy_concentration_pct,H0 RAW_envelope_compactness,H0 RAW_envelope_kurtosis,H0 RAW_envelope_skewness,H0 RAW_fall_time_ms,H0 RAW_fwhm_ms,H0 RAW_late_window_energy,H0 RAW_noise_std,H0 RAW_peak_amplitude,H0 RAW_peak_floor_ratio,H0 RAW_peak_frequency_hz,H0 RAW_peak_snr_db,H0 RAW_pulse_width_ms,H0 RAW_rise_time_ms,H0 RAW_secondary_peak_amplitude_ratio,H0 RAW_secondary_peak_count,H0 RAW_snr_db,H0 RAW_spectral_bandwidth_hz,H0 RAW_spectral_centroid_hz,H0 RAW_spectral_flatness,H0 RAW_time_to_secondary_peak_ms,H0 RAW_total_energy,H1 FILTERED_crest_factor,H1 FILTERED_dynamic_range,H1 FILTERED_early_late_ratio,H1 FILTERED_early_window_energy,H1 FILTERED_energy_concentration_pct,H1 FILTERED_envelope_compactness,H1 FILTERED_envelope_kurtosis,H1 FILTERED_envelope_skewness,H1 FILTERED_fall_time_ms,H1 FILTERED_fwhm_ms,H1 FILTERED_late_window_energy,H1 FILTERED_noise_std,H1 FILTERED_peak_amplitude,H1 FILTERED_peak_floor_ratio,H1 FILTERED_peak_frequency_hz,H1 FILTERED_peak_snr_db,H1 FILTERED_pulse_width_ms,H1 FILTERED_rise_time_ms,H1 FILTERED_secondary_peak_amplitude_ratio,H1 FILTERED_secondary_peak_count,H1 FILTERED_snr_db,H1 FILTERED_spectral_bandwidth_hz,H1 FILTERED_spectral_centroid_hz,H1 FILTERED_spectral_flatness,H1 FILTERED_time_to_secondary_peak_ms,H1 FILTERED_total_energy,H1 RAW_crest_factor,H1 RAW_dynamic_range,H1 RAW_early_late_ratio,H1 RAW_early_window_energy,H1 RAW_energy_concentration_pct,H1 RAW_envelope_compactness,H1 RAW_envelope_kurtosis,H1 RAW_envelope_skewness,H1 RAW_fall_time_ms,H1 RAW_fwhm_ms,H1 RAW_late_window_energy,H1 RAW_noise_std,H1 RAW_peak_amplitude,H1 RAW_peak_floor_ratio,H1 RAW_peak_frequency_hz,H1 RAW_peak_snr_db,H1 RAW_pulse_width_ms,H1 RAW_rise_time_ms,H1 RAW_secondary_peak_amplitude_ratio,H1 RAW_secondary_peak_count,H1 RAW_snr_db,H1 RAW_spectral_bandwidth_hz,H1 RAW_spectral_centroid_hz,H1 RAW_spectral_flatness,H1 RAW_time_to_secondary_peak_ms,H1 RAW_total_energy,H2 FILTERED_crest_factor,H2 FILTERED_dynamic_range,H2 FILTERED_early_late_ratio,H2 FILTERED_early_window_energy,H2 FILTERED_energy_concentration_pct,H2 FILTERED_envelope_compactness,H2 FILTERED_envelope_kurtosis,H2 FILTERED_envelope_skewness,H2 FILTERED_fall_time_ms,H2 FILTERED_fwhm_ms,H2 FILTERED_late_window_energy,H2 FILTERED_noise_std,H2 FILTERED_peak_amplitude,H2 FILTERED_peak_floor_ratio,H2 FILTERED_peak_frequency_hz,H2 FILTERED_peak_snr_db,H2 FILTERED_pulse_width_ms,H2 FILTERED_rise_time_ms,H2 FILTERED_secondary_peak_amplitude_ratio,H2 FILTERED_secondary_peak_count,H2 FILTERED_snr_db,H2 FILTERED_spectral_bandwidth_hz,H2 FILTERED_spectral_centroid_hz,H2 FILTERED_spectral_flatness,H2 FILTERED_time_to_secondary_peak_ms,H2 FILTERED_total_energy,H2 RAW_crest_factor,H2 RAW_dynamic_range,H2 RAW_early_late_ratio,H2 RAW_early_window_energy,H2 RAW_energy_concentration_pct,H2 RAW_envelope_compactness,H2 RAW_envelope_kurtosis,H2 RAW_envelope_skewness,H2 RAW_fall_time_ms,H2 RAW_fwhm_ms,H2 RAW_late_window_energy,H2 RAW_noise_std,H2 RAW_peak_amplitude,H2 RAW_peak_floor_ratio,H2 RAW_peak_frequency_hz,H2 RAW_peak_snr_db,H2 RAW_pulse_width_ms,H2 RAW_rise_time_ms,H2 RAW_secondary_peak_amplitude_ratio,H2 RAW_secondary_peak_count,H2 RAW_snr_db,H2 RAW_spectral_bandwidth_hz,H2 RAW_spectral_centroid_hz,H2 RAW_spectral_flatness,H2 RAW_time_to_secondary_peak_ms,H2 RAW_total_energy,H3 FILTERED_crest_factor,H3 FILTERED_dynamic_range,H3 FILTERED_early_late_ratio,H3 FILTERED_early_window_energy,H3 FILTERED_energy_concentration_pct,H3 FILTERED_envelope_compactness,H3 FILTERED_envelope_kurtosis,H3 FILTERED_envelope_skewness,H3 FILTERED_fall_time_ms,H3 FILTERED_fwhm_ms,H3 FILTERED_late_window_energy,H3 FILTERED_noise_std,H3 FILTERED_peak_amplitude,H3 FILTERED_peak_floor_ratio,H3 FILTERED_peak_frequency_hz,H3 FILTERED_peak_snr_db,H3 FILTERED_pulse_width_ms,H3 FILTERED_rise_time_ms,H3 FILTERED_secondary_peak_amplitude_ratio,H3 FILTERED_secondary_peak_count,H3 FILTERED_snr_db,H3 FILTERED_spectral_bandwidth_hz,H3 FILTERED_spectral_centroid_hz,H3 FILTERED_spectral_flatness,H3 FILTERED_time_to_secondary_peak_ms,H3 FILTERED_total_energy,H3 RAW_crest_factor,H3 RAW_dynamic_range,H3 RAW_early_late_ratio,H3 RAW_early_window_energy,H3 RAW_energy_concentration_pct,H3 RAW_envelope_compactness,H3 RAW_envelope_kurtosis,H3 RAW_envelope_skewness,H3 RAW_fall_time_ms,H3 RAW_fwhm_ms,H3 RAW_late_window_energy,H3 RAW_noise_std,H3 RAW_peak_amplitude,H3 RAW_peak_floor_ratio,H3 RAW_peak_frequency_hz,H3 RAW_peak_snr_db,H3 RAW_pulse_width_ms,H3 RAW_rise_time_ms,H3 RAW_secondary_peak_amplitude_ratio,H3 RAW_secondary_peak_count,H3 RAW_snr_db,H3 RAW_spectral_bandwidth_hz,H3 RAW_spectral_centroid_hz,H3 RAW_spectral_flatness,H3 RAW_time_to_secondary_peak_ms,H3 RAW_total_energy
H0_Closest_0FT_epoch_0,H0,0FT,False,0,False,1.97142744175,False,TOO_LATE,False,,,,,,,,,,,,,,,,,33.88067618681719,2031.1243385725393,2.661234220873872,4812.6784604555205,67.09923449966702,0.9809923514071329,271.00382178866136,15.749152048904776,4.0128,3.87968,1808.4385142450597,0.024147052159839658,1.5985306860890285,8113768.085763572,31934.794341728415,36.41556550153961,4.5312,0.5184,0.5956750583328135,13,28.90989704244194,176.51838398234395,31952.55802758639,0.00021225616554207516,8.373760000000008,7172.478935626808,41.792683,283.87344,2.4343102,5093.5664,66.63081,0.8607628441644527,285.30252,16.008926391601562,4.13568,0.95872,2092.4065,0.017429776,2.035673,1635.4344,31934.794341728415,41.308167,4.3136,0.17792,0.48641492599579467,1866,32.201557,22651.091201734052,69056.04387624549,0.26987547,8.632320000000027,7644.4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_1,H0,0FT,True,0,False,1.0336559217499999,True,VALID,False,,,,,,,,,,,,,,,,,30.386106464843255,2240.3671669207743,86.64891020640798,9159.76255762634,87.65389111687819,0.9900226708043864,251.35919775872466,15.345325247310274,10.59456,3.26144,105.71122632469392,0.038798480395727,1.7304769962596795,9229823.52104365,31931.8846980364,32.942710153262645,11.8272,1.23264,0.10331047444078487,37,23.417137036456776,190.09672121175026,32014.452866675863,0.00016133721659977274,29.509119999999946,10449.921208189804,32.214127,248.96524,2.1748931,7259.6895,65.47784,0.9279778789665357,254.38528,15.433398246765137,5.39776,0.21760000000000002,3337.9521,0.017992066,1.8896981,1738.49,31931.8846980364,40.33421,5.56544,0.16768,0.8975470947178253,722,32.35142,22562.347069127543,63909.47275633624,0.2294728,9.76511999999996,11087.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_10,H0,0FT,True,0,False,1.00379608175,True,VALID,False,,,,,,,,,,,,,,,,,33.37374652322737,1472.0559876367163,49.95113769709689,6350.359812989183,93.01865590943295,0.9877720735943191,283.15716158817855,15.98159602490205,9.96992,3.8272,127.1314349533477,0.02106202283365369,1.5362198319149878,67804151.82957932,31905.69790480825,37.2088450350064,10.45504,0.48512,0.12159465086905313,29,27.66520635349931,329.7596184285503,31976.442922288534,1.4153107249908998e-05,29.82271999999986,6826.974385839416,37.680744,235.04051,14.49509,2140.272,29.04419,0.9129894800868152,290.95898,16.159788131713867,0.94848,0.6617599999999999,147.65497,0.07869448,1.8020159,2029.6289,37880.65122636438,27.150974,5.1648,4.21632,0.20170829307629692,2040,14.569492,0.0,67455.34718071931,0.25633493,7.7644799999998515,7369.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_11,H0,0FT,True,0,False,0.15111128175,True,VALID,False,,,,,,,,,,,,,,,,,30.026137014179636,9.496247649765284,100.56996561651823,5679.567864194422,57.479313238796415,0.983259218546749,243.9700915372421,15.237968354179909,1.8009600000000001,1.07008,56.47379741424032,0.1301158112126529,1.648865018132493,13929700.858665418,31874.987029506807,22.008136482611395,6.2016,4.40064,0.08017402461092338,18,13.636730706056106,61.037615040644596,32040.57764296605,9.483196142285711e-05,12.104959999999998,9881.064237143435,40.524963,12.917165,77.35336,6121.4893,57.911278,0.8758240332370086,264.06543,15.661922454833984,1.5808,0.49151999999999996,79.13669,0.13123065,2.301725,1777.0215,31874.987029506807,24.778492,5.7651200000000005,4.1843200000000005,0.10688129820862234,2348,14.194531,6031.7561925712325,64022.75424149872,0.23225161,9.195520000000013,10570.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_12,H0,0FT,True,0,False,1.26870104175,True,VALID,False,,,,,,,,,,,,,,,,,30.990694012165967,2494.7779660940564,27.174789643092417,8050.334610499329,68.73011451693046,0.9896566938337986,267.0559478949541,15.824281859801268,4.256,3.36896,296.24275721092596,0.0650687659394049,1.8528852117168921,8905745.55997237,31965.11288296526,29.083669487435756,6.173439999999999,1.91744,0.32662030772158296,13,21.18989417643553,65.32932234818873,32064.951453306923,0.0002470853052310416,9.689599999999965,11712.965513124822,35.74261,332.59592,2.4417093,8457.38,68.46383,0.9336664784736614,270.5469,15.889588356018066,4.53632,0.23296,3463.713,0.018317608,2.1946099,2295.5974,31965.11288296526,41.4854,4.69888,0.16255999999999998,0.6675679839163242,1197,33.59086,65.32932234818873,64124.15220609068,0.2373556,9.120000000000017,12353.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_13,H0,0FT,True,0,False,0.33941848175,True,VALID,False,,,,,,,,,,,,,,,,,35.40959135327137,2208.8601348906022,48.94359917068525,5523.452833842054,62.68055208582345,0.9820064441749269,281.6823820365468,15.995403855893137,5.92896,0.9356800000000001,112.85342572733043,0.07646751709919347,1.8362999148653294,3887935.127734004,32110.554075054293,27.59076292969548,6.39872,0.46976,0.10790900478673889,17,17.993359961627608,190.26569063451097,31990.132384313853,0.00039622357008071404,10.662400000000016,8812.067938200626,41.116764,308.9303,1.7062373,3849.6912,40.85356,0.889807291439137,304.85938,16.489601135253906,2.10944,0.84608,2256.246,0.07487323,2.20496,1686.7725,32110.554075054293,29.292814,2.35392,0.24448,0.5294878838459894,1211,20.952805,190.26569063451097,64787.95903993976,0.24149004,4.472319999999974,9423.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_14,H0,0FT,True,0,False,1.5445013617499999,True,VALID,False,,,,,,,,,,,,,,,,,33.37240379989874,2645.075347986598,22.934189543368586,5592.826098022862,40.35075576673917,0.9894204578468478,281.0956169342227,16.183014271897417,0.65536,1.76512,243.8641264146059,0.1010338344714721,2.1888277103714793,7489255.365494854,32017.71918695089,26.665516620133076,4.44416,3.7888,0.14305730070758294,10,17.208891883564092,192.52142428843217,31997.254984306805,0.00017457920304141187,7.331839999999978,13860.523778920015,33.06275,290.5321,7.2379704,6679.2095,46.27629,0.9178646919473742,282.118,16.206470489501953,0.90368,1.7523199999999999,922.80145,0.09217762,2.2128735,1975.6287,32017.71918695089,27.562645,4.16768,3.264,0.6296509904041,1502,19.05316,192.52142428843217,62692.939939835385,0.22231764,6.373119999999899,14433.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_15,H0,0FT,True,0,False,0.64635736175,True,VALID,False,,,,,,,,,,,,,,,,,42.71442842992395,1917.9563712225756,22.424677287279327,1670.8289406605109,47.52364260151246,0.9823221567871345,365.801634606024,17.596382771958535,1.61536,1.23648,74.50849433655246,0.04717730631762066,1.4230881766016519,5482274.133560808,31984.663620669842,29.53582723959425,5.9712000000000005,4.35584,0.2005169281365767,14,17.28853379753572,53.27653029137946,32015.49109566337,0.00028049873293603924,8.979200000000077,3515.7846688445734,53.014915,273.27756,7.1093636,3116.4116,80.34609,0.8795925422677761,427.50146,18.676782608032227,5.65632,0.23168,438.35312,0.014957971,1.8551934,1280.1635,37883.066145614306,41.596977,5.803520000000001,0.1472,0.375282072470408,1693,30.100687,22479.73597572295,74817.49041805537,0.31193316,9.902080000000035,3878.7346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_16,H0,0FT,True,0,False,1.7889903217499998,True,VALID,False,,,,,,,,,,,,,,,,,34.09420352386435,1972.9674647983488,158.28229399228093,8038.7549659128435,94.32142005573809,0.9789455326328034,261.500767101999,15.63737734655917,10.04544,2.53824,50.78745552101391,0.023592311313658323,1.7388157301562353,5075789.008990218,31895.491853309522,37.29444381806999,10.4704,0.42496,0.06428539836217387,31,27.69451384058517,201.23338708712618,32049.245501500136,0.000264012309593523,29.80095999999999,8522.724701517795,44.26875,303.00186,91.089485,4346.9927,47.004555,0.8775518897909078,290.82462,16.23130989074707,1.9699200000000001,0.4608,47.72222,0.07731964,2.3518279,1539.7975,31895.491853309522,29.642574,6.17088,4.20096,0.07882274947358049,3065,17.023674,22608.23723978139,65220.756694126874,0.23932478,9.314559999999972,9248.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_17,H0,0FT,True,0,False,0.94679640175,True,VALID,False,,,,,,,,,,,,,,,,,32.328401828205514,2800.6594646432336,180.88811451202847,6427.559169652533,45.39906826967959,0.9922878598505155,281.17078743633255,16.28569773742068,6.091519999999999,3.7888,35.533341629292245,0.09925746947721703,2.125042342549413,6551502.390813912,32149.1794408222,26.542287803916015,9.84576,3.75424,0.05594023639563033,28,14.51034939135467,314.248346185821,32057.87205302618,0.0001699092221318755,23.550719999999913,14157.909874871208,31.557657,306.0965,227.8478,10306.904,69.6874,0.938821107880127,282.63248,16.333335876464844,7.49056,3.85408,45.23592,0.074274495,2.1201937,1669.1708,32149.1794408222,29.108675,9.9136,2.42304,0.061301500876501804,5220,19.05433,314.248346185821,61405.463751932715,0.21521997,24.98047999999997,14790.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
