PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY
0_epoch_082_2026-02-07--15-33-05.bin,0,0,0.806976,0.80701568,0.80702208,0.80701184,True,True,True,True
0_epoch_083_2026-02-07--15-33-12.bin,0,0,0.20959488,0.20960512,0.20961152,0.20960896,True,True,True,True
0_epoch_084_2026-02-07--15-33-19.bin,0,0,1.6588428800000001,1.65886336,1.65887232,1.65886848,True,True,True,True
0_epoch_085_2026-02-07--15-33-25.bin,0,0,1.06003328,1.0600627200000001,1.0600768,1.06007552,True,True,True,True
0_epoch_086_2026-02-07--15-33-32.bin,0,3,0.4582016,0.45820032,0.45820928,0.4581824,True,True,True,True
0_epoch_087_2026-02-07--15-33-39.bin,0,0,1.9058688000000001,1.90588416,1.9059059200000001,1.9059008,True,True,True,True
0_epoch_088_2026-02-07--15-33-46.bin,0,0,1.30700032,1.30701312,1.30701952,1.30703104,True,True,True,True
0_epoch_089_2026-02-07--15-33-52.bin,0,0,0.7087168,0.70873984,0.70874752,0.70874112,True,True,True,True
0_epoch_090_2026-02-07--15-33-59.bin,0,1,0.10780928000000001,0.10779648,0.10782848,0.107808,True,True,True,True
0_epoch_091_2026-02-07--15-34-06.bin,0,1,1.55312512,1.55312384,1.55315328,1.55314816,True,True,True,True
0_epoch_092_2026-02-07--15-34-13.bin,0,0,0.95051136,0.95051136,0.95053696,0.95052928,True,True,True,True
0_epoch_093_2026-02-07--15-34-19.bin,0,1,0.35475328,0.35475072,0.35478912,0.35477632000000003,True,True,True,True
0_epoch_094_2026-02-07--15-34-26.bin,0,0,1.80392064,1.80394368,1.8039475200000001,1.8039424,True,True,True,True
0_epoch_095_2026-02-07--15-34-33.bin,0,0,1.20806272,1.20806784,1.2081024,1.20809088,True,True,True,True
0_epoch_096_2026-02-07--15-34-40.bin,0,0,0.60734592,0.6073664,0.6073664,0.60736896,True,True,True,True
0_epoch_097_2026-02-07--15-34-46.bin,0,1,0.0084672,0.00845824,0.00850304,0.00846336,True,True,True,True
0_epoch_098_2026-02-07--15-34-53.bin,0,0,1.45708032,1.45708288,1.45710976,1.457088,True,True,True,True
0_epoch_099_2026-02-07--15-35-00.bin,0,0,0.85562112,0.85565312,0.85566592,0.85565824,True,True,True,True
0_epoch_100_2026-02-07--15-35-07.bin,0,0,0.2579648,0.2579648,0.25798656000000003,0.25797376,True,True,True,True
2_epoch_001_2026-02-07--15-38-56.bin,2,2,0.70627328,0.70623488,0.70622976,0.7062464,True,True,True,True
2_epoch_002_2026-02-07--15-38-59.bin,2,2,0.81118592,0.81119744,0.81117056,0.81120896,True,True,True,True
2_epoch_003_2026-02-07--15-39-04.bin,2,2,0.4183552,0.4183104,0.41828736,0.41831296,True,True,True,True
2_epoch_004_2026-02-07--15-39-11.bin,2,2,1.87159936,1.871552,1.8715494400000001,1.87156096,True,True,True,True
2_epoch_005_2026-02-07--15-39-18.bin,2,2,1.2776896,1.2776512,1.27763328,1.27766016,True,True,True,True
2_epoch_006_2026-02-07--15-39-24.bin,2,2,0.68046208,0.68041472,0.6803891200000001,0.68041472,True,True,True,True
2_epoch_007_2026-02-07--15-39-31.bin,2,3,0.08433792,0.08429696,0.08430976,0.08429568,True,True,True,True
2_epoch_008_2026-02-07--15-39-38.bin,2,1,1.53570304,1.53567488,1.53567744,1.53569664,True,True,True,True
2_epoch_009_2026-02-07--15-39-44.bin,2,2,0.93642368,0.9364096000000001,0.93640192,0.93643136,True,True,True,True
2_epoch_010_2026-02-07--15-39-51.bin,2,2,0.33560832,0.33556608,0.33555328,0.33557632,True,True,True,True
2_epoch_011_2026-02-07--15-39-58.bin,2,2,1.7836544,1.78362624,1.78362368,1.78362624,True,True,True,True
2_epoch_012_2026-02-07--15-40-05.bin,2,2,1.1856192,1.1855744,1.18555776,1.18556928,True,True,True,True
2_epoch_013_2026-02-07--15-40-11.bin,2,2,0.58548608,0.5854412800000001,0.58542976,0.58545664,True,True,True,True
2_epoch_014_2026-02-07--15-40-18.bin,2,1,0.00021376,0.00020096,0.00024064,0.00023424,False,False,False,False
2_epoch_015_2026-02-07--15-40-25.bin,2,2,1.4377408,1.4376883200000001,1.437664,1.43769728,True,True,True,True
2_epoch_016_2026-02-07--15-40-32.bin,2,2,0.83985024,0.8398336000000001,0.8398169600000001,0.83984256,True,True,True,True
2_epoch_017_2026-02-07--15-40-38.bin,2,2,0.24227200000000002,0.24223488,0.24221952,0.24225792000000002,True,True,True,True
2_epoch_018_2026-02-07--15-40-45.bin,2,2,1.69045248,1.69042048,1.69040384,1.69042432,True,True,True,True
2_epoch_019_2026-02-07--15-40-52.bin,2,1,1.09547264,1.09541632,1.09542912,1.0954342400000001,True,True,True,True
2_epoch_020_2026-02-07--15-40-59.bin,2,2,0.49474944,0.49471744,0.49469056,0.49473792,True,True,True,True
2_epoch_021_2026-02-07--15-41-05.bin,2,2,1.9438182400000001,1.9437696,1.94375936,1.94377728,True,True,True,True
2_epoch_022_2026-02-07--15-41-12.bin,2,1,1.3440678400000001,1.3440281600000001,1.3440294400000001,1.34405248,True,True,True,True
2_epoch_023_2026-02-07--15-41-19.bin,2,2,0.74476288,0.74475136,0.74472832,0.74475136,True,True,True,True
2_epoch_024_2026-02-07--15-41-26.bin,2,2,0.14793856,0.14790656,0.14789248,0.14791296,True,True,True,True
2_epoch_025_2026-02-07--15-41-32.bin,2,2,1.597184,1.5971545600000001,1.59711104,1.59716608,True,True,True,True
2_epoch_026_2026-02-07--15-41-39.bin,2,2,0.99981696,0.9997824000000001,0.9997465600000001,0.99977728,True,True,True,True
2_epoch_027_2026-02-07--15-41-46.bin,2,2,0.39944192,0.39943552,0.39940224,0.39945984,True,True,True,True
2_epoch_028_2026-02-07--15-41-53.bin,2,2,1.84826496,1.84823936,1.84822144,1.84823424,True,True,True,True
2_epoch_029_2026-02-07--15-41-59.bin,2,2,1.24912128,1.24908928,1.2490624000000001,1.24909696,True,True,True,True
2_epoch_030_2026-02-07--15-42-06.bin,2,2,0.64932224,0.64928768,0.6492825600000001,0.64929024,True,True,True,True
2_epoch_031_2026-02-07--15-42-13.bin,2,2,0.0529088,0.05288704,0.05285504,0.05288064,True,True,True,True
2_epoch_032_2026-02-07--15-42-20.bin,2,2,1.5033433600000001,1.5033088000000001,1.503296,1.50333696,True,True,True,True
2_epoch_033_2026-02-07--15-42-26.bin,2,2,0.90816512,0.9081446400000001,0.90813568,0.90816384,True,True,True,True
2_epoch_034_2026-02-07--15-42-33.bin,2,2,0.20969728,0.20967808000000002,0.20965248,0.20967296,True,True,True,True
2_epoch_035_2026-02-07--15-42-38.bin,2,1,0.80055296,0.8005004800000001,0.80050432,0.8005004800000001,True,True,True,True
2_epoch_036_2026-02-07--15-42-42.bin,2,2,0.88852224,0.88848896,0.8884595200000001,0.88850688,True,True,True,True
2_epoch_037_2026-02-07--15-42-47.bin,2,2,0.48024832,0.48019712000000003,0.4801728,0.48019328,True,True,True,True
2_epoch_038_2026-02-07--15-42-54.bin,2,2,1.91577472,1.91572736,1.9157068800000001,1.91575296,True,True,True,True
2_epoch_039_2026-02-07--15-43-00.bin,2,2,1.31092096,1.31085952,1.31085824,1.31087744,True,True,True,True
2_epoch_040_2026-02-07--15-43-07.bin,2,2,0.71191936,0.71187584,0.71185152,0.7118848,True,True,True,True
2_epoch_041_2026-02-07--15-43-14.bin,2,2,0.11323904,0.11319168,0.11317248,0.11320064,True,True,True,True
2_epoch_042_2026-02-07--15-43-21.bin,2,2,1.5608704,1.56082432,1.56081664,1.56083584,True,True,True,True
2_epoch_043_2026-02-07--15-43-27.bin,2,2,0.9598656,0.9598156800000001,0.9597772800000001,0.95980416,True,True,True,True
2_epoch_044_2026-02-07--15-43-34.bin,2,2,0.35890944,0.35890304,0.35888128,0.35889920000000003,True,True,True,True
2_epoch_045_2026-02-07--15-43-41.bin,2,2,1.80376576,1.80378368,1.803744,1.80377344,True,True,True,True
2_epoch_046_2026-02-07--15-43-48.bin,2,2,1.1998963200000001,1.19986816,1.1998579200000001,1.19988352,True,True,True,True
2_epoch_047_2026-02-07--15-43-54.bin,2,2,0.5974784,0.5974464,0.59740928,0.5974528,True,True,True,True
2_epoch_048_2026-02-07--15-44-01.bin,2,0,0.00018304,0.00019072000000000002,0.00019072000000000002,0.00019072000000000002,False,False,True,True
2_epoch_049_2026-02-07--15-44-08.bin,2,3,1.44247808,1.44242944,1.44244352,1.44242048,True,True,True,True
2_epoch_050_2026-02-07--15-44-15.bin,2,2,0.84423552,0.84422528,0.84421504,0.84422912,True,True,True,True
2_epoch_051_2026-02-07--15-44-21.bin,2,2,0.24342144000000002,0.24337024000000002,0.24334208000000002,0.2433856,True,True,True,True
2_epoch_052_2026-02-07--15-44-28.bin,2,2,1.69134208,1.6912896,1.69128832,1.69131392,True,True,True,True
2_epoch_053_2026-02-07--15-44-35.bin,2,1,1.090432,1.0903859200000001,1.09039616,1.09040512,True,True,True,True
2_epoch_054_2026-02-07--15-44-42.bin,2,2,0.4907136,0.49067136,0.49066112,0.49067392,True,True,True,True
2_epoch_055_2026-02-07--15-44-48.bin,2,2,1.9372006400000001,1.93718656,1.93717248,1.93718528,True,True,True,True
2_epoch_056_2026-02-07--15-44-55.bin,2,2,1.33526912,1.33523712,1.33522304,1.3352448000000001,True,True,True,True
2_epoch_057_2026-02-07--15-45-02.bin,2,2,0.73534464,0.73532288,0.7353139200000001,0.7353331200000001,True,True,True,True
2_epoch_058_2026-02-07--15-45-09.bin,2,2,0.13495680000000002,0.13491456000000002,0.13489664,0.1349312,True,True,True,True
2_epoch_059_2026-02-07--15-45-15.bin,2,2,1.58455936,1.58450688,1.5844774400000001,1.58452992,True,True,True,True
2_epoch_060_2026-02-07--15-45-22.bin,2,2,0.98721664,0.98717568,0.98715904,0.98717824,True,True,True,True
