PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 CONFIDENCE,H0 RAW_spectral_flatness,H0 FILTERED_spectral_centroid_hz,H0 FILTERED_time_to_secondary_peak_ms,H0 RAW_rise_time_ms,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 CONFIDENCE,H1 RAW_spectral_flatness,H1 FILTERED_spectral_centroid_hz,H1 FILTERED_time_to_secondary_peak_ms,H1 RAW_rise_time_ms,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 CONFIDENCE,H2 RAW_spectral_flatness,H2 FILTERED_spectral_centroid_hz,H2 FILTERED_time_to_secondary_peak_ms,H2 RAW_rise_time_ms,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 CONFIDENCE,H3 RAW_spectral_flatness,H3 FILTERED_spectral_centroid_hz,H3 FILTERED_time_to_secondary_peak_ms,H3 RAW_rise_time_ms
H0_10ft_t1_epoch_33,H0,10FT,True,0,False,1.56003416175,True,VALID,False,0.97,0.37995476,32034.01461723058,4.64384,2.91712,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_34,H0,10FT,True,0,False,0.9948898417500001,True,VALID,False,0.77,0.24048083,31983.29219137355,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_35,H0,10FT,True,0,False,0.24043480174999998,True,VALID,False,1.0,0.39046368,31960.500126166862,5.8867199999999995,3.23712,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_36,H0,10FT,True,0,False,1.71436504175,True,VALID,False,0.96,0.38765684,32009.50855467139,6.26176,3.83232,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_37,H0,10FT,True,0,False,0.9596309617500001,True,VALID,False,0.98,0.35963064,32014.113415983204,3.88864,2.41024,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_38,H0,10FT,True,0,False,0.29362008175000004,True,VALID,False,0.95,0.3815743,32056.374710489177,4.89984,2.92864,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_39,H0,10FT,True,0,False,1.6824316017499998,True,VALID,False,0.95,0.3582272,32011.445155012156,4.2393600000000005,2.33088,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_4,H0,10FT,True,0,False,0.22912472174999998,True,VALID,False,0.75,0.34869862,32059.501698886528,6.62272,3.2575999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_40,H0,10FT,True,0,False,1.1151983217499999,True,VALID,False,0.95,0.42473525,32063.572084918476,4.11776,2.45504,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_41,H0,10FT,True,0,False,0.34016856175000004,True,VALID,False,0.96,0.37614125,32051.67968051441,5.5296,2.90816,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_42,H0,10FT,True,0,False,1.74592216175,True,VALID,False,0.86,0.43033832,32081.37883903977,3.54048,1.61408,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_43,H0,10FT,True,0,False,1.06328408175,True,VALID,False,0.77,0.33948988,32042.946462174594,4.20864,2.40512,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_44,H0,10FT,True,0,False,0.42750936175000004,True,VALID,False,0.97,0.22995444,31948.811606547442,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_45,H0,10FT,True,0,False,1.8951701617499999,True,VALID,False,1.0,0.36955574,32020.92607101567,3.84512,2.5024,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_46,H0,10FT,True,0,False,1.2306620017499998,True,VALID,False,0.81,0.39010936,32114.79763905252,4.408320000000001,2.85184,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_47,H0,10FT,True,0,False,0.5926383217500001,True,VALID,False,1.0,0.38150248,31989.83615867118,7.98976,5.32352,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_48,H0,10FT,True,0,True,1.97847896175,True,VALID,True,0.9,0.29414982,32081.092053614953,6.6048,4.029439999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_49,H0,10FT,True,0,False,1.31450200175,True,VALID,False,0.73,0.25689775,31981.316716333375,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_5,H0,10FT,True,0,True,1.62863960175,True,VALID,True,0.87,0.240721,32031.169332337708,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_50,H0,10FT,True,0,False,0.6563119217500001,True,VALID,False,1.0,0.43560526,32019.459009314924,4.4915199999999995,2.8620799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_51,H0,10FT,True,0,False,2.01388248175,True,VALID,False,0.91,0.23335518,31961.454134678872,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_52,H0,10FT,True,0,False,1.34040408175,True,VALID,False,1.0,0.36675578,31992.787132842594,3.83872,2.33984,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_53,H0,10FT,True,0,True,0.72042328175,True,VALID,True,0.77,0.31672505,32035.221477995954,3.97312,2.5088,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_54,H0,10FT,False,0,False,0.037627761749999995,False,TOO_EARLY,False,0.89,0.3107436,31972.132308011456,4.029439999999999,2.37696,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_55,H0,10FT,True,0,False,1.42421208175,True,VALID,False,1.0,0.39060637,32023.024777637394,4.625920000000001,2.67136,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_56,H0,10FT,True,0,False,0.68821080175,True,VALID,False,0.94,0.39917013,32068.5624749796,4.84736,2.93504,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_57,H0,10FT,False,0,False,0.01952856175,False,TOO_EARLY,False,0.9,0.37286612,32065.269499448863,3.8617600000000003,2.48064,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_58,H0,10FT,True,0,False,1.38581592175,True,VALID,False,0.96,0.41936797,32050.280320898564,4.768,2.7852799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_59,H0,10FT,True,0,False,0.75205976175,True,VALID,False,0.98,0.43089116,32037.196562205994,4.376320000000001,2.3616,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_6,H0,10FT,True,0,False,0.96474072175,True,VALID,False,1.0,0.4116872,31951.779959247287,4.14464,2.72384,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_60,H0,10FT,False,0,False,0.06536536175,False,TOO_EARLY,False,0.95,0.39343134,32003.388594465458,3.8732800000000003,2.37952,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_61,H0,10FT,True,0,False,1.38153432175,True,VALID,False,0.98,0.4394484,32052.266535458737,5.49376,3.48032,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_62,H0,10FT,True,0,False,0.8015701617500001,True,VALID,False,1.0,0.43881276,31996.062303108447,3.4931200000000002,1.9712000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_63,H0,10FT,False,0,False,0.042801521749999995,False,TOO_EARLY,False,0.65,0.35204497,32054.89002329183,0,2.91328,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_64,H0,10FT,True,0,False,1.33211864175,True,VALID,False,0.9997560975609755,0.3679973,31968.376472138232,4.55936,2.82368,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_65,H0,10FT,True,0,False,0.58392024175,True,VALID,False,0.98,0.41385123,32016.644995915514,4.55808,2.78016,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_66,H0,10FT,False,0,False,0.012483441750000001,False,TOO_EARLY,False,0.718,0.3467265,32001.731569518826,6.25408,3.80672,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_67,H0,10FT,True,0,False,1.4571592817499999,True,VALID,False,0.97,0.4293446,32016.75047264027,5.78048,3.8182400000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_68,H0,10FT,True,0,False,0.8441532017500001,True,VALID,False,1.0,0.38250157,31925.093513156593,5.37472,2.90304,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_69,H0,10FT,True,0,False,0.18473688175,True,VALID,False,0.9997560975609755,0.37196344,31969.59721939663,6.91456,3.84768,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_7,H0,10FT,True,0,False,0.27845720175000005,True,VALID,False,0.98,0.45799258,31970.758097780028,2.25792,0.9139200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_70,H0,10FT,True,0,False,1.6580540017499998,True,VALID,False,0.87,0.4181017,32083.373841371755,8.80768,5.69984,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_71,H0,10FT,True,0,False,0.9927727217500001,True,VALID,False,0.97,0.38312218,32033.089081143145,4.0243199999999995,2.3603199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_72,H0,10FT,True,0,False,0.43092440175,True,VALID,False,0.63,0.40109432,31978.53911187201,1.61152,0.44927999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_73,H0,10FT,True,0,False,1.81457240175,True,VALID,False,0.97,0.41628203,32045.177630332197,4.170240000000001,2.40128,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_74,H0,10FT,True,0,False,1.1300437617499999,True,VALID,False,0.9997560975609755,0.4267771,31983.918253641285,4.2816,2.7955200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_75,H0,10FT,True,0,False,0.48674904175000006,True,VALID,False,0.828,0.3654173,32002.293788376686,4.81792,2.9017600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_76,H0,10FT,True,0,False,1.88788568175,True,VALID,False,1.0,0.40111193,31926.950230139126,4.209919999999999,2.61504,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_77,H0,10FT,True,0,False,1.23624024175,True,VALID,False,0.95,0.43096557,32070.75292481995,7.24608,4.40576,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_78,H0,10FT,True,0,False,0.5710280817500001,True,VALID,False,1.0,0.4436604,31993.106880597752,10.44608,6.851839999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_79,H0,10FT,False,0,False,2.01765976175,False,TOO_LATE,False,0.83,0.40102646,32577.783953821734,6.21824,3.69408,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_8,H0,10FT,True,0,False,1.71614552175,True,VALID,False,1.0,0.4522866,31879.53757523791,3.25248,2.1670399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_80,H0,10FT,True,0,False,1.3676898417499999,True,VALID,False,0.98,0.43187264,32010.68364627502,6.88128,4.028160000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_81,H0,10FT,True,0,True,0.80985688175,True,VALID,True,0.88,0.23641309,32042.583730925726,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_82,H0,10FT,True,0,False,0.21633752174999998,True,VALID,False,0.99,0.4075731,31992.368928450218,3.7350399999999997,2.3564800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_83,H0,10FT,True,0,False,1.53262936175,True,VALID,False,0.87,0.39669785,32081.24409488708,3.83616,2.37056,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_84,H0,10FT,True,0,False,0.96961624175,True,VALID,False,0.82,0.44163835,32120.276955114616,6.09536,4.0243199999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_85,H0,10FT,True,0,False,0.38006104175000005,True,VALID,False,0.74,0.4437515,32111.699592789602,2.20288,0.8486400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_86,H0,10FT,True,0,False,1.7563119217499998,True,VALID,False,0.97,0.40053406,32039.94022437813,3.87584,2.3731199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_87,H0,10FT,True,0,False,1.13074136175,True,VALID,False,0.88,0.45088145,32083.267357887788,4.41728,2.8620799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_88,H0,10FT,True,0,False,0.47993944175000003,True,VALID,False,0.96,0.42154577,32033.308999069195,8.39936,4.72192,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_89,H0,10FT,True,0,False,1.85978840175,True,VALID,False,0.97,0.41285464,32039.64461792191,3.1679999999999997,2.0556799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_9,H0,10FT,True,0,False,1.1284424817499998,True,VALID,False,0.96,0.395815,32042.618014750708,3.9103999999999997,2.33088,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_90,H0,10FT,True,0,False,1.20252888175,True,VALID,False,0.94,0.37731364,32071.094185989146,5.672960000000001,3.33568,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_91,H0,10FT,True,0,False,0.6398626417500001,True,VALID,False,0.98,0.4121675,32011.5675284113,3.8246399999999996,2.42688,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_92,H0,10FT,False,0,False,0.054164081749999995,False,TOO_EARLY,False,0.87,0.37042454,32051.322030374253,2.3257600000000003,0.9792,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_93,H0,10FT,True,0,False,1.42817496175,True,VALID,False,0.95,0.40153173,31878.706544345823,1.32864,0.8448,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_94,H0,10FT,True,0,False,0.80298328175,True,VALID,False,0.93,0.237014,31919.671431091607,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_95,H0,10FT,True,0,False,0.21334104175,True,VALID,False,0.9897560975609756,0.41400608,31988.08317148073,5.8316799999999995,3.73376,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_96,H0,10FT,True,0,False,1.58440152175,True,VALID,False,0.958,0.37806663,32002.563394795518,4.42368,2.65472,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_97,H0,10FT,True,0,False,0.86691160175,True,VALID,False,0.9797560975609756,0.41318122,31979.013151795807,4.88704,2.7520000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_98,H0,10FT,True,0,False,0.18970584175,True,VALID,False,0.95,0.38039532,32051.45314960929,2.7302400000000002,1.61152,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_10ft_t1_epoch_99,H0,10FT,True,0,False,1.56950104175,True,VALID,False,0.97,0.43432924,32061.810478759868,5.6768,3.63264,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_0,H0,15FT,False,0,False,0.00210008175,False,TOO_EARLY,False,0.86,0.25152892,31847.688190050794,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_1,H0,15FT,True,0,False,0.65094232175,True,VALID,False,0.99,0.37343833,32021.462172595202,5.97888,3.6288,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_10,H0,15FT,True,0,False,1.04612440175,True,VALID,False,1.0,0.38366494,31885.819408608542,3.904,2.4064,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_11,H0,15FT,True,0,False,0.40529112175000004,True,VALID,False,1.0,0.39888933,31833.262135397723,8.6144,5.29152,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_12,H0,15FT,True,0,False,1.8128751217499999,True,VALID,False,1.0,0.42883152,31729.13527666672,4.93056,3.08096,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_13,H0,15FT,True,0,False,1.0427836017499998,True,VALID,False,1.0,0.44260675,31812.046942753735,5.455360000000001,3.47008,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_14,H0,15FT,True,0,False,0.28964824175000004,True,VALID,False,0.98,0.36562592,31812.894737284623,5.26592,3.48416,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_15,H0,15FT,True,0,False,1.6806754417499998,True,VALID,False,0.96,0.35236514,31996.621974419166,2.8364800000000003,1.63328,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_16,H0,15FT,True,0,False,1.12826200175,True,VALID,False,1.0,0.3663104,31774.204050939403,2.76224,1.12256,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_17,H0,15FT,True,0,True,0.53185752175,True,VALID,True,0.5102439024390244,0.28406668,31990.345120013484,5.53344,3.24736,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_18,H0,15FT,False,0,False,1.94395352175,False,TOO_LATE,False,0.99,0.44269818,31989.202083436074,4.39936,2.27456,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_19,H0,15FT,True,0,False,1.35797848175,True,VALID,False,0.77,0.47427976,31851.512539193765,1.5168,0.39424000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_2,H0,15FT,False,0,False,0.00031192175,False,TOO_EARLY,False,0.83,0.4034072,33677.06989201485,5.56672,3.34336,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_20,H0,15FT,True,0,False,0.61029336175,True,VALID,False,0.97,0.43027526,32033.318810037727,4.01152,2.6444799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_21,H0,15FT,False,0,False,2.01318872175,False,TOO_LATE,False,0.59,0.4425697,32732.03696033979,0.4736,0.12416,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_22,H0,15FT,True,0,False,1.44969816175,True,VALID,False,0.99,0.42747527,31975.61677187939,3.41376,1.9571200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_23,H0,15FT,True,0,False,0.77615192175,True,VALID,False,0.61,0.46742997,32000.215505562788,1.4374399999999998,0.5030399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_24,H0,15FT,True,0,False,0.12086488175,True,VALID,False,0.99,0.39317948,31899.34172418373,6.62272,4.21888,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_25,H0,15FT,True,0,False,1.45498584175,True,VALID,False,0.97,0.3522061,31843.244428329777,6.252800000000001,4.0064,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_26,H0,15FT,True,0,False,0.74460120175,True,VALID,False,1.0,0.44379508,31864.146214363733,3.82592,2.29888,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_27,H0,15FT,False,0,False,0.05992920175,False,TOO_EARLY,False,0.9397560975609756,0.39033756,31977.75650846116,5.248,3.4048,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_28,H0,15FT,False,0,False,0.0018799217500000001,False,TOO_EARLY,False,0.86,0.24986227,31882.025488119754,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_29,H0,15FT,True,0,False,0.91699928175,True,VALID,False,1.0,0.37283093,31966.155748005367,3.42272,2.2272,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_3,H0,15FT,True,0,False,1.41900760175,True,VALID,False,0.86,0.48625922,32082.17094201152,2.5574399999999997,1.2300799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_30,H0,15FT,True,0,False,0.15963864175,True,VALID,False,0.99,0.41670844,31866.897902979,6.5472,4.04352,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_31,H0,15FT,True,0,False,1.52242136175,True,VALID,False,1.0,0.353405,31911.28223366782,2.48448,1.10592,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_32,H0,15FT,True,0,False,0.89608152175,True,VALID,False,0.98,0.35056528,31830.755335184534,5.97888,3.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_33,H0,15FT,True,0,False,0.29968344175,True,VALID,False,1.0,0.43357393,31871.26921104744,4.95488,2.9491199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_34,H0,15FT,True,0,False,1.67088728175,True,VALID,False,1.0,0.41570726,31856.66395515985,3.54944,1.5756800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_35,H0,15FT,True,0,False,1.05634392175,True,VALID,False,1.0,0.45503014,31890.501998507145,3.30112,2.19136,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_36,H0,15FT,True,0,False,0.50041176175,True,VALID,False,1.0,0.3623501,31918.481053066145,3.31392,2.0556799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_37,H0,15FT,True,0,False,1.94330456175,True,VALID,False,0.95,0.36628932,32026.35654614264,3.88608,2.15168,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_38,H0,15FT,True,0,False,1.21913816175,True,VALID,False,0.96,0.42213315,32031.13135742666,3.7644800000000003,2.01344,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_39,H0,15FT,True,0,False,0.65952088175,True,VALID,False,0.9897560975609756,0.38414335,31972.455702697986,6.5408,4.01664,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_4,H0,15FT,True,0,False,0.7609852017500001,True,VALID,False,0.79,0.45551127,32109.70056486397,2.83008,1.5808,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_40,H0,15FT,False,0,False,0.00014040175,False,TOO_EARLY,False,0.82,0.39148015,32871.236695864034,4.97792,3.23072,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_41,H0,15FT,False,0,True,0.00048088175,False,TOO_EARLY,True,0.95,0.28482047,32299.479500631354,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_42,H0,15FT,True,0,False,0.9273839217500001,True,VALID,False,0.9997560975609755,0.3964677,31993.572750092266,5.52448,3.49952,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_43,H0,15FT,True,0,False,0.34083160175000005,True,VALID,False,0.97,0.37406245,32012.689215087437,4.4889600000000005,2.8748799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_44,H0,15FT,True,0,False,1.73700056175,True,VALID,False,0.86,0.35574767,32025.11589455171,2.69696,1.0534400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_45,H0,15FT,True,0,False,0.97857624175,True,VALID,False,0.74,0.3960264,31951.642914879652,1.12128,0.67584,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_46,H0,15FT,True,0,False,0.31530712175000003,True,VALID,False,0.98,0.41193718,32023.609305310994,7.88224,4.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_47,H0,15FT,True,0,False,1.65173848175,True,VALID,False,0.97,0.40811786,32055.934924642832,6.64576,3.9871999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_48,H0,15FT,True,0,False,1.02792152175,True,VALID,False,0.95,0.42246628,32014.36178779219,7.38176,3.86944,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_49,H0,15FT,True,0,False,0.33091800175,True,VALID,False,0.64,0.41187853,32101.0442011778,2.09536,0.61056,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_5,H0,15FT,True,0,True,0.16857688175,True,VALID,True,0.95,0.28831795,32424.669582902374,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_50,H0,15FT,True,0,False,1.74390488175,True,VALID,False,0.99,0.4430661,32018.159260019038,4.999680000000001,3.3024,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_51,H0,15FT,True,0,False,1.1157628017499999,True,VALID,False,0.52,0.44130072,31996.544798016763,0,0.35328,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_52,H0,15FT,True,0,False,0.55642584175,True,VALID,False,0.9,0.39639,32043.668818525814,2.1248,0.94848,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_53,H0,15FT,False,0,False,7.512175e-05,False,WEAK_SIGNAL,False,0.57,0.6262558,39801.86043902686,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_54,H0,15FT,True,0,False,1.47257176175,True,VALID,False,0.99,0.44096425,31905.9297823422,6.4192,4.10368,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_55,H0,15FT,True,0,False,0.8104290417500001,True,VALID,False,1.0,0.3802109,31910.577418707737,4.45824,2.83776,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_56,H0,15FT,True,0,False,0.15201112175,True,VALID,False,0.98,0.4608324,31845.418530407143,1.6601599999999999,0.88576,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_57,H0,15FT,True,0,False,1.50738904175,True,VALID,False,1.0,0.36075532,31833.871130949574,7.5648,4.64128,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_58,H0,15FT,True,0,False,0.89039832175,True,VALID,False,0.99,0.36534518,31893.552086451786,5.32608,3.1104000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_59,H0,15FT,True,0,False,0.28982104175,True,VALID,False,1.0,0.35659447,31889.72713294446,3.8182400000000003,1.7856,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_6,H0,15FT,True,0,False,1.58713176175,True,VALID,False,0.98,0.47649342,31712.96676047536,1.59104,1.01248,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_60,H0,15FT,True,0,False,1.62411608175,True,VALID,False,1.0,0.3291299,31881.978176817305,5.43616,3.2332799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_15ft_t1_epoch_61,H0,15FT,True,0,False,0.95490776175,True,VALID,False,0.83,0.3674701,31846.860178454644,0.7884800000000001,0.44544,,,,,,,,,,,,,,,,,,,,,,,,,,,
