PATH,TRUTH,DISTANCE_TRUTH,PREDICTED,DETECTED_NEARBY,H0 TOA,H1 TOA,H2 TOA,H3 TOA,ALL_VALID,H0 VALID,H1 VALID,H2 VALID,H3 VALID,H0 REASON,H1 REASON,H2 REASON,H3 REASON,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY,H0 NEARBY_VALID,H1 NEARBY_VALID,H2 NEARBY_VALID,H3 NEARBY_VALID,H0 DELTA_T,H1 DELTA_T,H2 DELTA_T,H3 DELTA_T
H0_Closest_10FT_epoch_13,,10FT,0,False,0.9718959217500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01025792,,,
H0_Closest_10FT_epoch_14,,10FT,0,False,0.08824792175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01156992,,,
H0_Closest_10FT_epoch_15,,10FT,0,False,1.15305816175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01299456,,,
H0_Closest_10FT_epoch_16,,10FT,0,False,0.21115736175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01087872,,,
H0_Closest_10FT_epoch_17,,10FT,0,False,1.26160984175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01321472,,,
H0_Closest_10FT_epoch_18,,10FT,0,False,0.43432920175,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.01767808,,,
H0_Closest_10FT_epoch_19,,10FT,0,False,1.53495128175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01064448,,,
H0_Closest_10FT_epoch_20,,10FT,0,False,0.5639996017500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01271168,,,
H0_Closest_10FT_epoch_21,,10FT,0,False,1.81098712175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01361536,,,
H0_Closest_10FT_epoch_22,,10FT,0,False,0.97566168175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01385344,,,
H0_Closest_10FT_epoch_23,,10FT,0,False,0.10406488175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01223936,,,
H0_Closest_10FT_epoch_24,,10FT,0,False,1.28665432175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01113472,,,
H0_Closest_10FT_epoch_25,,10FT,0,False,0.53172952175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.00761856,,,
H0_Closest_10FT_epoch_26,,10FT,0,False,1.74653784175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01324416,,,
H0_Closest_10FT_epoch_27,,10FT,0,False,0.8506978417500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01437824,,,
H0_Closest_10FT_epoch_28,,10FT,0,False,1.93954264175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01307648,,,
H0_Closest_10FT_epoch_29,,10FT,0,False,1.02598744175,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.01687936,,,
H0_Closest_10FT_epoch_30,,10FT,0,False,0.19861592175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.012768,,,
H0_Closest_10FT_epoch_31,,10FT,0,False,1.3173679217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01153152,,,
H0_Closest_10FT_epoch_32,,10FT,0,False,0.44962008175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0108096,,,
H0_Closest_10FT_epoch_33,,10FT,0,False,1.66827352175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01176064,,,
H0_Closest_10FT_epoch_34,,10FT,0,False,0.63033432175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01104384,,,
H0_Closest_10FT_epoch_35,,10FT,0,False,1.77497048175,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.01550208,,,
H0_Closest_10FT_epoch_36,,10FT,0,False,0.86688344175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01144064,,,
H0_Closest_10FT_epoch_37,,10FT,0,False,8.408174999999998e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,2.05398656,,,
H0_Closest_10FT_epoch_38,,10FT,0,False,1.2423586417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01182208,,,
H0_Closest_10FT_epoch_39,,10FT,0,False,0.46663256175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01046656,,,
H0_Closest_10FT_epoch_40,,10FT,0,False,1.55450072175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0120384,,,
H0_Closest_10FT_epoch_41,,10FT,0,False,0.55763288175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0128128,,,
H0_Closest_10FT_epoch_42,,10FT,0,False,1.8379311217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0133696,,,
