PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 PING_WIDTH,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 PING_WIDTH,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 PING_WIDTH,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 PING_WIDTH
H0_Closest_0FT_epoch_59,H0,0FT,True,0,True,1.51318616175,True,VALID,True,0.01259648,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_6,H0,0FT,True,0,True,0.5809775217500001,True,VALID,True,0.01035264,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_60,H0,0FT,True,0,True,0.6566332017500001,True,VALID,True,0.01243904,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_61,H0,0FT,True,0,True,1.84844760175,True,VALID,True,0.01444608,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_62,H0,0FT,True,0,True,1.07917016175,True,VALID,True,0.01205888,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_63,H0,0FT,True,0,True,0.25083608175000005,True,VALID,True,0.0130816,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_64,H0,0FT,True,0,True,1.48282328175,True,VALID,True,0.01313792,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_65,H0,0FT,True,0,True,0.68924120175,True,VALID,True,0.01042688,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_66,H0,0FT,False,0,True,1.97643864175,False,TOO_LATE,True,0.01170944,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_67,H0,0FT,True,0,False,1.16274136175,True,VALID,False,0.03439616,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_68,H0,0FT,True,0,True,0.37853400175,True,VALID,True,0.0125248,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_69,H0,0FT,True,0,True,1.60770904175,True,VALID,True,0.01255936,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_7,H0,0FT,True,0,False,1.59167320175,True,VALID,False,0.0156416,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_70,H0,0FT,True,0,True,0.40612056175000005,True,VALID,True,0.01375488,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_71,H0,0FT,True,0,True,1.5402018417499999,True,VALID,True,0.00932736,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_72,H0,0FT,True,0,True,0.58446552175,True,VALID,True,0.013728,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_73,H0,0FT,True,0,True,1.8193045617499999,True,VALID,True,0.01247104,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_74,H0,0FT,True,0,True,1.0167983217499998,True,VALID,True,0.01364352,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_75,H0,0FT,True,0,False,0.18951256175,True,VALID,False,0.03207168,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_76,H0,0FT,True,0,True,1.56318552175,True,VALID,True,0.01041536,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_77,H0,0FT,True,0,False,0.73280728175,True,VALID,False,0.0282112,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_78,H0,0FT,True,0,False,1.83933656175,True,VALID,False,0.03488896,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_79,H0,0FT,True,0,True,0.92102232175,True,VALID,True,0.01407488,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_8,H0,0FT,True,0,True,0.84214488175,True,VALID,True,0.01174912,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_80,H0,0FT,True,0,False,0.43535320175000003,True,VALID,False,0.01484288,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_81,H0,0FT,True,0,True,1.61802712175,True,VALID,True,0.01120384,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_82,H0,0FT,True,0,False,0.7660514417500001,True,VALID,False,0.02904064,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_83,H0,0FT,False,0,False,2.0277000817500004,False,TOO_LATE,False,2.04781312,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_84,H0,0FT,True,0,False,1.27648728175,True,VALID,False,0.03238784,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_85,H0,0FT,True,0,False,0.37114328175,True,VALID,False,0.03446272,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_86,H0,0FT,True,0,True,1.42144856175,True,VALID,True,0.01020032,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_87,H0,0FT,True,0,False,0.8585468017500001,True,VALID,False,0.02950016,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_88,H0,0FT,False,0,False,0.037896561749999995,False,TOO_EARLY,False,2.05709824,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_89,H0,0FT,True,0,False,1.23571416175,True,VALID,False,0.03521664,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_9,H0,0FT,True,0,True,1.86740696175,True,VALID,True,0.01162624,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_90,H0,0FT,True,0,True,0.34636888175,True,VALID,True,0.01280128,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_91,H0,0FT,True,0,False,1.58057432175,True,VALID,False,0.03061888,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_92,H0,0FT,True,0,False,0.80382296175,True,VALID,False,0.02848256,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_93,H0,0FT,False,0,False,0.06748888175000001,False,TOO_EARLY,False,0.0318976,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_94,H0,0FT,True,0,True,1.36531800175,True,VALID,True,0.01181056,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_95,H0,0FT,True,0,False,0.5475503217500001,True,VALID,False,0.015584,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_96,H0,0FT,True,0,True,1.7634095217499999,True,VALID,True,0.01256064,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_97,H0,0FT,True,0,True,0.88789464175,True,VALID,True,0.012992,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_98,H0,0FT,False,0,False,0.031515761749999996,False,TOO_EARLY,False,2.0581696,,,,,,,,,,,,,,,
H0_Closest_0FT_epoch_99,H0,0FT,True,0,False,1.2397794417499999,True,VALID,False,0.03452544,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_0,H0,10FT,True,0,True,1.11960024175,True,VALID,True,0.00945536,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_1,H0,10FT,True,0,False,0.37183832175000003,True,VALID,False,2.05768704,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_10,H0,10FT,True,0,False,1.74260440175,True,VALID,False,0.01590144,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_11,H0,10FT,True,0,True,0.82334040175,True,VALID,True,0.01394304,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_12,H0,10FT,False,0,True,2.0010223217500003,False,TOO_LATE,True,0.01151104,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_13,H0,10FT,True,0,True,0.9718959217500001,True,VALID,True,0.01025792,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_14,H0,10FT,False,0,True,0.08824792175,False,TOO_EARLY,True,0.01156992,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_15,H0,10FT,True,0,True,1.15305816175,True,VALID,True,0.01299456,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_16,H0,10FT,True,0,True,0.21115736175,True,VALID,True,0.01087872,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_17,H0,10FT,True,0,True,1.26160984175,True,VALID,True,0.01321472,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_18,H0,10FT,True,0,False,0.43432920175,True,VALID,False,0.01767808,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_19,H0,10FT,True,0,True,1.53495128175,True,VALID,True,0.01064448,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_2,H0,10FT,True,0,True,0.6407202417500001,True,VALID,True,0.0099328,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_20,H0,10FT,True,0,True,0.5639996017500001,True,VALID,True,0.01271168,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_21,H0,10FT,True,0,True,1.81098712175,True,VALID,True,0.01361536,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_22,H0,10FT,True,0,True,0.97566168175,True,VALID,True,0.01385344,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_23,H0,10FT,True,0,True,0.10406488175,True,VALID,True,0.01223936,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_24,H0,10FT,True,0,True,1.28665432175,True,VALID,True,0.01113472,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_25,H0,10FT,True,0,True,0.53172952175,True,VALID,True,0.00761856,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_26,H0,10FT,True,0,True,1.74653784175,True,VALID,True,0.01324416,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_27,H0,10FT,True,0,True,0.8506978417500001,True,VALID,True,0.01437824,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_28,H0,10FT,True,0,True,1.93954264175,True,VALID,True,0.01307648,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_29,H0,10FT,True,0,False,1.02598744175,True,VALID,False,0.01687936,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_3,H0,10FT,True,0,True,1.86997848175,True,VALID,True,0.01320064,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_30,H0,10FT,True,0,True,0.19861592175,True,VALID,True,0.012768,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_31,H0,10FT,True,0,True,1.3173679217499998,True,VALID,True,0.01153152,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_32,H0,10FT,True,0,True,0.44962008175,True,VALID,True,0.0108096,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_33,H0,10FT,True,0,True,1.66827352175,True,VALID,True,0.01176064,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_34,H0,10FT,True,0,True,0.63033432175,True,VALID,True,0.01104384,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_35,H0,10FT,True,0,False,1.77497048175,True,VALID,False,0.01550208,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_36,H0,10FT,True,0,True,0.86688344175,True,VALID,True,0.01144064,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_37,H0,10FT,False,0,False,8.408174999999998e-05,False,TOO_EARLY,False,2.05398656,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_38,H0,10FT,True,0,True,1.2423586417499999,True,VALID,True,0.01182208,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_39,H0,10FT,True,0,True,0.46663256175,True,VALID,True,0.01046656,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_4,H0,10FT,True,0,True,0.9547848817500001,True,VALID,True,0.01057152,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_40,H0,10FT,True,0,True,1.55450072175,True,VALID,True,0.0120384,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_41,H0,10FT,True,0,True,0.55763288175,True,VALID,True,0.0128128,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_42,H0,10FT,True,0,True,1.8379311217499998,True,VALID,True,0.0133696,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_43,H0,10FT,True,0,True,0.9974856817500001,True,VALID,True,0.0104128,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_44,H0,10FT,False,0,True,0.08235608175,False,TOO_EARLY,True,0.01289216,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_45,H0,10FT,True,0,True,1.2454293617499999,True,VALID,True,0.01115776,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_46,H0,10FT,True,0,True,0.40951896175,True,VALID,True,0.01167104,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_47,H0,10FT,True,0,True,1.55815384175,True,VALID,True,0.01347456,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_48,H0,10FT,True,0,True,0.72008792175,True,VALID,True,0.01211776,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_49,H0,10FT,True,0,True,1.8936367217499999,True,VALID,True,0.01112576,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_5,H0,10FT,True,0,True,0.11294424175000001,True,VALID,True,0.01115008,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_50,H0,10FT,True,0,True,1.03693784175,True,VALID,True,0.01346688,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_51,H0,10FT,True,0,True,0.25434328175000004,True,VALID,True,0.01328,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_52,H0,10FT,True,0,True,1.54340440175,True,VALID,True,0.01294464,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_53,H0,10FT,True,0,True,0.69838680175,True,VALID,True,0.0126784,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_54,H0,10FT,False,0,True,1.94752984175,False,TOO_LATE,True,0.01393024,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_55,H0,10FT,True,0,True,1.0249096817499999,True,VALID,True,0.01247744,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_56,H0,10FT,False,0,True,0.07758424175,False,TOO_EARLY,True,0.01241344,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_57,H0,10FT,True,0,True,1.36151000175,True,VALID,True,0.01294592,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_58,H0,10FT,True,0,False,0.50446808175,True,VALID,False,0.0329536,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_59,H0,10FT,True,0,False,1.6964079217499999,True,VALID,False,0.0150016,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_6,H0,10FT,True,0,True,1.08964696175,True,VALID,True,0.01051904,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_60,H0,10FT,True,0,True,0.77926232175,True,VALID,True,0.01338112,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_61,H0,10FT,False,0,True,1.96286936175,False,TOO_LATE,True,0.01159808,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_62,H0,10FT,True,0,True,1.06157272175,True,VALID,True,0.01381376,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_63,H0,10FT,True,0,True,0.21360856174999998,True,VALID,True,0.01394944,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_64,H0,10FT,True,0,True,1.42738648175,True,VALID,True,0.01310464,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_65,H0,10FT,True,0,True,0.6133909617500001,True,VALID,True,0.01440128,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_66,H0,10FT,True,0,True,1.8132104817499999,True,VALID,True,0.01223808,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_67,H0,10FT,True,0,True,0.86519256175,True,VALID,True,0.01284224,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_68,H0,10FT,False,0,True,0.046726001749999996,False,TOO_EARLY,True,0.01410432,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_69,H0,10FT,True,0,False,1.1749858417499999,True,VALID,False,0.016288,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_7,H0,10FT,True,0,True,0.17110744175,True,VALID,True,0.01221248,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_70,H0,10FT,True,0,True,0.26364888175,True,VALID,True,0.01310592,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_71,H0,10FT,True,0,True,1.37716184175,True,VALID,True,0.01378048,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_72,H0,10FT,True,0,False,0.46554072175000005,True,VALID,False,0.03127936,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_73,H0,10FT,True,0,True,1.65421528175,True,VALID,True,0.01422464,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_74,H0,10FT,True,0,True,0.70095192175,True,VALID,True,0.01442176,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_75,H0,10FT,True,0,True,1.75606104175,True,VALID,True,0.01284608,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_76,H0,10FT,True,0,True,0.8338325617500001,True,VALID,True,0.01386496,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_77,H0,10FT,False,0,True,1.99979608175,False,TOO_LATE,True,0.01236608,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_78,H0,10FT,True,0,False,1.07073240175,True,VALID,False,0.01500544,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_79,H0,10FT,True,0,True,0.21851992174999998,True,VALID,True,0.01286144,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_8,H0,10FT,True,0,True,1.34780760175,True,VALID,True,0.01307776,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_80,H0,10FT,True,0,True,1.33645912175,True,VALID,True,0.0131904,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_81,H0,10FT,True,0,True,0.5704328817500001,True,VALID,True,0.01318656,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_82,H0,10FT,True,0,True,1.67190616175,True,VALID,True,0.0122752,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_83,H0,10FT,True,0,True,0.6399586417500001,True,VALID,True,0.01408384,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_84,H0,10FT,True,0,True,1.85083352175,True,VALID,True,0.0100864,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_85,H0,10FT,True,0,True,1.03030744175,True,VALID,True,0.0097664,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_86,H0,10FT,True,0,True,0.23876056175,True,VALID,True,0.01115264,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_87,H0,10FT,True,0,True,1.51669208175,True,VALID,True,0.01156224,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_88,H0,10FT,True,0,True,0.67311064175,True,VALID,True,0.01340928,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_89,H0,10FT,True,0,True,1.8369544817499999,True,VALID,True,0.01177984,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_9,H0,10FT,True,0,True,0.51254232175,True,VALID,True,0.01173504,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_90,H0,10FT,True,0,True,0.9100527217500001,True,VALID,True,0.01284992,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_91,H0,10FT,False,0,False,0.01801304175,False,TOO_EARLY,False,0.0150528,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_92,H0,10FT,True,0,True,1.25820632175,True,VALID,True,0.01303424,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_93,H0,10FT,True,0,True,0.43775064175,True,VALID,True,0.00965248,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_94,H0,10FT,True,0,True,1.6429064817499999,True,VALID,True,0.0099968,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_95,H0,10FT,True,0,True,0.70406616175,True,VALID,True,0.01149696,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_96,H0,10FT,True,0,True,1.9361109617499999,True,VALID,True,0.01354112,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_97,H0,10FT,True,0,True,1.0182498417499999,True,VALID,True,0.01265664,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_98,H0,10FT,True,0,True,0.11348568175000001,True,VALID,True,0.00989696,,,,,,,,,,,,,,,
H0_Closest_10FT_epoch_99,H0,10FT,True,0,True,1.34591576175,True,VALID,True,0.01243904,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_0,H0,20FT,True,0,True,1.24810840175,True,VALID,True,0.0107392,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_1,H0,20FT,True,0,False,1.62570200175,True,VALID,False,0.030144,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_10,H0,20FT,True,0,True,1.0050517617499999,True,VALID,True,0.01412736,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_11,H0,20FT,False,0,False,0.07461336175000001,False,TOO_EARLY,False,0.02469888,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_12,H0,20FT,True,0,False,1.1198357617499999,True,VALID,False,0.0176768,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_13,H0,20FT,True,0,False,0.23317976175,True,VALID,False,0.0302592,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_14,H0,20FT,True,0,True,1.50967512175,True,VALID,True,0.00862464,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_15,H0,20FT,True,0,True,0.43296856175000004,True,VALID,True,0.01144192,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_16,H0,20FT,True,0,False,1.68150872175,True,VALID,False,0.0155712,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_17,H0,20FT,True,0,False,0.76070616175,True,VALID,False,0.0254976,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_18,H0,20FT,False,0,True,2.02129880175,False,TOO_LATE,True,0.00568704,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_19,H0,20FT,True,0,False,1.16045016175,True,VALID,False,0.02487168,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_2,H0,20FT,True,0,False,0.78461784175,True,VALID,False,0.02443008,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_20,H0,20FT,True,0,True,0.36928728175000003,True,VALID,True,0.01184384,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_21,H0,20FT,True,0,True,1.5833468017499999,True,VALID,True,0.01229824,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_22,H0,20FT,True,0,False,0.7639176817500001,True,VALID,False,0.022304,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_23,H0,20FT,False,0,True,1.93376216175,False,TOO_LATE,True,0.01141376,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_24,H0,20FT,True,0,False,1.20121048175,True,VALID,False,0.0156416,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_25,H0,20FT,True,0,True,0.33079896175,True,VALID,True,0.01250304,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_26,H0,20FT,True,0,False,1.38323288175,True,VALID,False,0.025952,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_27,H0,20FT,True,0,False,0.60267096175,True,VALID,False,0.02552704,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_28,H0,20FT,True,0,True,1.7526805617499999,True,VALID,True,0.01355392,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_29,H0,20FT,True,0,False,0.8773013617500001,True,VALID,False,0.02505216,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_3,H0,20FT,True,0,False,1.7975458417499999,True,VALID,False,0.0275392,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_30,H0,20FT,False,0,True,1.9447804017499999,False,TOO_LATE,True,0.01268864,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_31,H0,20FT,True,0,True,1.0712008817499998,True,VALID,True,0.01190912,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_32,H0,20FT,True,0,False,0.23100376175,True,VALID,False,0.02562048,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_33,H0,20FT,True,0,True,1.39122648175,True,VALID,True,0.01300992,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_34,H0,20FT,True,0,True,0.61565016175,True,VALID,True,0.01306624,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_35,H0,20FT,True,0,True,1.8453640817499999,True,VALID,True,0.00889088,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_36,H0,20FT,True,0,True,0.8787362417500001,True,VALID,True,0.01207424,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_37,H0,20FT,True,0,False,1.9529762417499998,True,VALID,False,1.97179264,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_38,H0,20FT,True,0,True,1.06118360175,True,VALID,True,0.01134336,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_39,H0,20FT,True,0,False,0.21740888175,True,VALID,False,0.02592,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_4,H0,20FT,True,0,True,0.71443800175,True,VALID,True,0.00748032,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_40,H0,20FT,True,0,False,1.39186520175,True,VALID,False,0.02507008,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_41,H0,20FT,True,0,False,0.46637656175000003,True,VALID,False,0.02550016,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_42,H0,20FT,True,0,False,1.74792792175,True,VALID,False,0.0243392,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_43,H0,20FT,True,0,False,0.97710168175,True,VALID,False,0.02406528,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_44,H0,20FT,False,0,True,2.01015896175,False,TOO_LATE,True,0.0113856,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_45,H0,20FT,True,0,False,1.0535496817499999,True,VALID,False,0.02501248,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_46,H0,20FT,True,0,True,0.25284440175,True,VALID,True,0.01407616,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_47,H0,20FT,True,0,True,1.5553084017499998,True,VALID,True,0.01455104,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_48,H0,20FT,True,0,True,0.54901336175,True,VALID,True,0.0115072,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_49,H0,20FT,True,0,True,1.7632610417499999,True,VALID,True,0.01079552,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_5,H0,20FT,True,0,False,1.95463128175,True,VALID,False,0.02560128,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_50,H0,20FT,True,0,False,0.87392216175,True,VALID,False,0.03833856,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_51,H0,20FT,False,0,False,0.00016728174999999998,False,TOO_EARLY,False,2.05473664,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_52,H0,20FT,True,0,False,0.90076760175,True,VALID,False,0.02354176,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_53,H0,20FT,False,0,False,0.04560600175,False,TOO_EARLY,False,0.0253248,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_54,H0,20FT,True,0,False,1.24529112175,True,VALID,False,0.02355328,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_55,H0,20FT,True,0,True,0.43562328175000004,True,VALID,True,0.01417472,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_56,H0,20FT,True,0,True,1.6454882417499999,True,VALID,True,0.01036032,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_57,H0,20FT,True,0,False,0.8239266417500001,True,VALID,False,0.0223616,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_58,H0,20FT,False,0,False,0.00345560175,False,TOO_EARLY,False,2.05553408,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_59,H0,20FT,True,0,True,0.98153304175,True,VALID,True,0.01284608,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_6,H0,20FT,True,0,False,0.87899096175,True,VALID,False,0.0232192,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_60,H0,20FT,True,0,False,0.19474520174999999,True,VALID,False,2.0735808,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_61,H0,20FT,True,0,False,0.8888367217500001,True,VALID,False,0.02321408,,,,,,,,,,,,,,,
