PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,ALL_VALID,H0 VALID,H1 VALID,H2 VALID,H3 VALID,H0 REASON,H1 REASON,H2 REASON,H3 REASON,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY,H0 NEARBY_VALID,H1 NEARBY_VALID,H2 NEARBY_VALID,H3 NEARBY_VALID,H0 DELTA_T,H1 DELTA_T,H2 DELTA_T,H3 DELTA_T
H0_Closest_30FT_epoch_29,,0,0.61549784175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02132864,,,
H0_Closest_30FT_epoch_30,,0,1.67664728175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01545856,,,
H0_Closest_30FT_epoch_31,,0,0.71883096175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01309568,,,
H0_Closest_30FT_epoch_32,,0,1.92408536175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02246272,,,
H0_Closest_30FT_epoch_33,,0,1.02436696175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01626368,,,
H0_Closest_30FT_epoch_34,,0,2.01532504175,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01022208,,,
H0_Closest_30FT_epoch_35,,0,1.07247960175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01705088,,,
H0_Closest_30FT_epoch_36,,0,0.19265624174999998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01857664,,,
H0_Closest_30FT_epoch_37,,0,1.3954684017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02086144,,,
H0_Closest_30FT_epoch_38,,0,0.46686040175000004,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01269632,,,
H0_Closest_30FT_epoch_39,,0,1.7050108017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0186048,,,
H0_Closest_30FT_epoch_40,,0,0.86813528175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01750912,,,
H0_Closest_30FT_epoch_41,,0,1.81161944175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01789696,,,
H0_Closest_30FT_epoch_42,,0,0.97341272175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01340416,,,
H0_Closest_30FT_epoch_43,,0,0.11956568175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01628928,,,
H0_Closest_30FT_epoch_44,,0,1.37881304175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01850496,,,
H0_Closest_30FT_epoch_45,,0,0.37745112175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0196224,,,
H0_Closest_30FT_epoch_46,,0,7.512175000000004e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,1.604288,,,
H0_Closest_30FT_epoch_47,,0,0.74426584175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01877248,,,
H0_Closest_30FT_epoch_48,,0,1.9522236017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02576384,,,
H0_Closest_30FT_epoch_49,,0,1.1152802417499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03562112,,,
H0_Closest_30FT_epoch_50,,0,0.08561624175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01702272,,,
H0_Closest_30FT_epoch_51,,0,1.3788655217499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01691904,,,
H0_Closest_30FT_epoch_52,,0,0.32574040175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01633792,,,
H0_Closest_30FT_epoch_53,,0,1.41499864175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02091904,,,
H0_Closest_30FT_epoch_54,,0,0.52164568175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01509888,,,
H0_Closest_30FT_epoch_55,,0,1.69972568175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02105344,,,
H0_Closest_30FT_epoch_56,,0,0.67796696175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0168128,,,
H0_Closest_30FT_epoch_57,,0,1.79216856175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01571968,,,
H0_Closest_30FT_epoch_58,,0,0.95479128175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01737984,,,
H0_Closest_30FT_epoch_59,,0,0.17130584175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02045568,,,
H0_Closest_30FT_epoch_60,,0,0.9595938417500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01351424,,,
H0_Closest_30FT_epoch_61,,0,0.02183768175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01195392,,,
H0_Closest_30FT_epoch_62,,0,1.19658200175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02080128,,,
H0_Closest_30FT_epoch_63,,0,0.11998424175000001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01472256,,,
H0_Closest_30FT_epoch_64,,0,1.31560152175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0153536,,,
H0_Closest_30FT_epoch_65,,0,0.43459672175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0208128,,,
H0_Closest_30FT_epoch_66,,0,1.71092696175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01028352,,,
H0_Closest_30FT_epoch_67,,0,0.52966616175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02381824,,,
H0_Closest_30FT_epoch_68,,0,1.8242056817499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03511936,,,
H0_Closest_30FT_epoch_69,,0,0.96021592175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01262464,,,
H0_Closest_30FT_epoch_70,,0,0.15198168175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02655616,,,
H0_Closest_30FT_epoch_71,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,1.28414592,,,
H0_Closest_30FT_epoch_72,,0,0.54565080175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01973504,,,
H0_Closest_30FT_epoch_73,,0,1.69452888175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01629696,,,
H0_Closest_30FT_epoch_74,,0,0.85869144175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02060928,,,
H0_Closest_30FT_epoch_75,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.00934528,,,
H0_Closest_30FT_epoch_76,,0,1.29256024175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01854336,,,
H0_Closest_30FT_epoch_77,,0,0.23895896175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01797888,,,
H0_Closest_30FT_epoch_78,,0,1.4793711217499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01822976,,,
H0_Closest_30FT_epoch_79,,0,0.61607128175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01697664,,,
H0_Closest_30FT_epoch_80,,0,1.7897685617499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03516544,,,
H0_Closest_30FT_epoch_81,,0,0.73451608175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01726848,,,
H0_Closest_30FT_epoch_82,,0,1.79701720175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01477376,,,
H0_Closest_30FT_epoch_83,,0,1.0390037617499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02129024,,,
H0_Closest_30FT_epoch_84,,0,0.19742808174999998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0175424,,,
H0_Closest_30FT_epoch_85,,0,1.4026120817499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01728256,,,
H0_Closest_30FT_epoch_86,,0,0.41039832175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01659008,,,
H0_Closest_30FT_epoch_87,,0,1.60309976175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03506048,,,
H0_Closest_30FT_epoch_88,,0,0.35556696175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03434624,,,
H0_Closest_30FT_epoch_89,,0,1.54530392175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03459968,,,
H0_Closest_30FT_epoch_90,,0,0.71241944175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01764224,,,
H0_Closest_30FT_epoch_91,,0,1.92419416175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01923328,,,
H0_Closest_30FT_epoch_92,,0,0.76657752175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0139456,,,
H0_Closest_30FT_epoch_93,,0,0.04508632175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01779584,,,
H0_Closest_30FT_epoch_94,,0,1.2549679217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01838208,,,
H0_Closest_30FT_epoch_95,,0,0.40118360175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.00929792,,,
H0_Closest_30FT_epoch_96,,0,1.54228184175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0173376,,,
H0_Closest_30FT_epoch_97,,0,0.62308184175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01325696,,,
H0_Closest_30FT_epoch_98,,0,1.84635736175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.03516032,,,
H0_Closest_30FT_epoch_99,,0,0.84602968175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01308544,,,
H0_Closest_40FT_epoch_0,,0,1.38235224175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01729152,,,
H0_Closest_40FT_epoch_1,,0,0.33448280175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01363712,,,
H0_Closest_40FT_epoch_2,,0,1.38793816175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01398528,,,
H0_Closest_40FT_epoch_3,,0,0.33812056175000005,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0207296,,,
H0_Closest_40FT_epoch_4,,0,1.32919384175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01499008,,,
H0_Closest_40FT_epoch_5,,0,0.12416472175000001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01385344,,,
H0_Closest_40FT_epoch_6,,0,1.1518485617499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01515008,,,
H0_Closest_40FT_epoch_7,,0,0.31077848175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0115904,,,
H0_Closest_40FT_epoch_8,,0,1.60983256175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02571264,,,
H0_Closest_40FT_epoch_9,,0,0.8287484017500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02207232,,,
H0_Closest_40FT_epoch_10,,0,0.02500568175,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,2.06124544,,,
H0_Closest_40FT_epoch_11,,0,1.17216344175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01703936,,,
H0_Closest_40FT_epoch_12,,0,0.012040561750000001,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,2.0630592,,,
H0_Closest_40FT_epoch_13,,0,1.1691132017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01123968,,,
H0_Closest_40FT_epoch_14,,0,0.10778840175000001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01444096,,,
H0_Closest_40FT_epoch_15,,0,1.3090671217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01668736,,,
H0_Closest_40FT_epoch_16,,0,0.44830040175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0160384,,,
H0_Closest_40FT_epoch_17,,0,1.68480216175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0151872,,,
H0_Closest_40FT_epoch_18,,0,0.8460053617500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01559168,,,
H0_Closest_40FT_epoch_19,,0,1.87749592175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01501568,,,
H0_Closest_40FT_epoch_20,,0,0.9435541617500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01848576,,,
H0_Closest_40FT_epoch_21,,0,0.15469528175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01506688,,,
H0_Closest_40FT_epoch_22,,0,1.2744418417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01488768,,,
H0_Closest_40FT_epoch_23,,0,0.20089304175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01820416,,,
H0_Closest_40FT_epoch_24,,0,1.35533528175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01154816,,,
H0_Closest_40FT_epoch_25,,0,0.59326552175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01363584,,,
H0_Closest_40FT_epoch_26,,0,1.8581154417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01701376,,,
H0_Closest_40FT_epoch_27,,0,0.7385340017500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02195328,,,
H0_Closest_40FT_epoch_28,,0,1.91407448175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01809024,,,
H0_Closest_40FT_epoch_29,,0,1.08666072175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02350592,,,
H0_Closest_40FT_epoch_30,,0,0.15826136175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01476864,,,
H0_Closest_40FT_epoch_31,,0,1.24215128175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01456896,,,
H0_Closest_40FT_epoch_32,,0,0.37764184175000004,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01477888,,,
H0_Closest_40FT_epoch_33,,0,1.68716760175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01442944,,,
H0_Closest_40FT_epoch_34,,0,0.5794786417500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01538304,,,
H0_Closest_40FT_epoch_35,,0,1.74388056175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01880448,,,
H0_Closest_40FT_epoch_36,,0,0.91191128175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0106048,,,
H0_Closest_40FT_epoch_37,,0,0.04110680175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.02005376,,,
H0_Closest_40FT_epoch_38,,0,0.8386799217500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01651328,,,
H0_Closest_40FT_epoch_39,,0,2.00157528175,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01364096,,,
H0_Closest_40FT_epoch_40,,0,1.24947544175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01924992,,,
H0_Closest_40FT_epoch_41,,0,0.38902232175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01802752,,,
H0_Closest_40FT_epoch_42,,0,1.66179928175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01288192,,,
H0_Closest_40FT_epoch_43,,0,0.88507992175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02077952,,,
H0_Closest_40FT_epoch_44,,0,7.896174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,2.054464,,,
H0_Closest_40FT_epoch_45,,0,0.8972079217500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01232256,,,
H0_Closest_40FT_epoch_46,,0,0.13661144175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01195008,,,
H0_Closest_40FT_epoch_47,,0,1.19059544175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01685376,,,
H0_Closest_40FT_epoch_48,,0,0.45351640175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01543424,,,
H0_Closest_40FT_epoch_49,,0,1.29783256175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01607808,,,
H0_Closest_40FT_epoch_50,,0,0.45754072175000005,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02158848,,,
H0_Closest_40FT_epoch_51,,0,1.7025404017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01944704,,,
H0_Closest_40FT_epoch_52,,0,0.77129944175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01391616,,,
H0_Closest_40FT_epoch_53,,0,1.7239317617499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02155776,,,
H0_Closest_40FT_epoch_54,,0,0.89080280175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0106624,,,
H0_Closest_40FT_epoch_55,,0,2.03404120175,,,,False,False,,,,TOO_LATE,,,,False,,,,False,,,,2.04872192,,,
H0_Closest_40FT_epoch_56,,0,1.19466840175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01960704,,,
H0_Closest_40FT_epoch_57,,0,0.44004440175000004,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01928192,,,
H0_Closest_40FT_epoch_58,,0,1.64216920175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0148416,,,
H0_Closest_40FT_epoch_59,,0,0.8480072817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01763968,,,
H0_Closest_40FT_epoch_60,,0,1.7440060017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01284992,,,
H0_Closest_40FT_epoch_61,,0,0.8873916017500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01643904,,,
H0_Closest_40FT_epoch_62,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,0.12947456,,,
H0_Closest_40FT_epoch_63,,0,1.40988888175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0137408,,,
H0_Closest_40FT_epoch_64,,0,0.14052824175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0150848,,,
H0_Closest_40FT_epoch_65,,0,1.36755288175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02042624,,,
H0_Closest_40FT_epoch_66,,0,0.45220312175000005,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0197632,,,
H0_Closest_40FT_epoch_67,,0,1.72327896175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01041152,,,
H0_Closest_40FT_epoch_68,,0,0.53688664175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01559296,,,
H0_Closest_40FT_epoch_69,,0,1.8409954417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01431936,,,
H0_Closest_40FT_epoch_70,,0,1.07595224175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01764096,,,
H0_Closest_40FT_epoch_71,,0,7.512174999999999e-05,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,0.21738752,,,
H0_Closest_40FT_epoch_72,,0,1.40256216175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01475072,,,
H0_Closest_40FT_epoch_73,,0,0.5361660017500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01524864,,,
H0_Closest_40FT_epoch_74,,0,1.7370133617499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0137664,,,
H0_Closest_40FT_epoch_75,,0,0.6806536817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02283392,,,
H0_Closest_40FT_epoch_76,,0,1.7545916017499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02313856,,,
H0_Closest_40FT_epoch_77,,0,0.98560472175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01598464,,,
H0_Closest_40FT_epoch_78,,0,0.09398872175,,,,False,False,,,,TOO_EARLY,,,,True,,,,False,,,,0.01330048,,,
H0_Closest_40FT_epoch_79,,0,1.03600472175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01724544,,,
H0_Closest_40FT_epoch_80,,0,0.12165464175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01284096,,,
H0_Closest_40FT_epoch_81,,0,1.18992856175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01608192,,,
H0_Closest_40FT_epoch_82,,0,0.39455448175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0098816,,,
H0_Closest_40FT_epoch_83,,0,1.62523096175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01795712,,,
H0_Closest_40FT_epoch_84,,0,0.8530504817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.00626688,,,
H0_Closest_40FT_epoch_85,,0,0.008071281750000001,,,,False,False,,,,TOO_EARLY,,,,False,,,,False,,,,2.0631424,,,
H0_Closest_40FT_epoch_86,,0,0.88634072175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02131328,,,
H0_Closest_40FT_epoch_87,,0,0.10787288175000001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01393408,,,
H0_Closest_40FT_epoch_88,,0,1.3015919217499998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01214976,,,
H0_Closest_40FT_epoch_89,,0,0.32588120175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.011264,,,
H0_Closest_40FT_epoch_90,,0,1.22128856175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01486208,,,
H0_Closest_40FT_epoch_91,,0,0.20217176174999998,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01693568,,,
H0_Closest_40FT_epoch_92,,0,1.3862690417499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01289088,,,
H0_Closest_40FT_epoch_93,,0,0.54758232175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01452672,,,
H0_Closest_40FT_epoch_94,,0,1.47404632175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02107776,,,
H0_Closest_40FT_epoch_95,,0,0.66338904175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01383808,,,
H0_Closest_40FT_epoch_96,,0,1.77595864175,,,,True,True,,,,VALID,,,,False,,,,False,,,,2.06427136,,,
H0_Closest_40FT_epoch_97,,0,0.5707682417500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.02085504,,,
H0_Closest_40FT_epoch_98,,0,1.7324924017499999,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01598976,,,
H0_Closest_40FT_epoch_99,,0,0.9016776817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01717248,,,
