PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 PING_WIDTH,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 PING_WIDTH,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 PING_WIDTH,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 PING_WIDTH,H0 FILTERED_crest_factor,H0 FILTERED_dynamic_range,H0 FILTERED_early_late_ratio,H0 FILTERED_early_window_energy,H0 FILTERED_energy_concentration_pct,H0 FILTERED_envelope_compactness,H0 FILTERED_envelope_kurtosis,H0 FILTERED_envelope_skewness,H0 FILTERED_fall_time_ms,H0 FILTERED_fwhm_ms,H0 FILTERED_late_window_energy,H0 FILTERED_noise_std,H0 FILTERED_peak_amplitude,H0 FILTERED_peak_floor_ratio,H0 FILTERED_peak_frequency_hz,H0 FILTERED_peak_snr_db,H0 FILTERED_pulse_width_ms,H0 FILTERED_rise_time_ms,H0 FILTERED_secondary_peak_amplitude_ratio,H0 FILTERED_secondary_peak_count,H0 FILTERED_snr_db,H0 FILTERED_spectral_bandwidth_hz,H0 FILTERED_spectral_centroid_hz,H0 FILTERED_spectral_flatness,H0 FILTERED_time_to_secondary_peak_ms,H0 FILTERED_total_energy,H0 RAW_crest_factor,H0 RAW_dynamic_range,H0 RAW_early_late_ratio,H0 RAW_early_window_energy,H0 RAW_energy_concentration_pct,H0 RAW_envelope_compactness,H0 RAW_envelope_kurtosis,H0 RAW_envelope_skewness,H0 RAW_fall_time_ms,H0 RAW_fwhm_ms,H0 RAW_late_window_energy,H0 RAW_noise_std,H0 RAW_peak_amplitude,H0 RAW_peak_floor_ratio,H0 RAW_peak_frequency_hz,H0 RAW_peak_snr_db,H0 RAW_pulse_width_ms,H0 RAW_rise_time_ms,H0 RAW_secondary_peak_amplitude_ratio,H0 RAW_secondary_peak_count,H0 RAW_snr_db,H0 RAW_spectral_bandwidth_hz,H0 RAW_spectral_centroid_hz,H0 RAW_spectral_flatness,H0 RAW_time_to_secondary_peak_ms,H0 RAW_total_energy,H1 FILTERED_crest_factor,H1 FILTERED_dynamic_range,H1 FILTERED_early_late_ratio,H1 FILTERED_early_window_energy,H1 FILTERED_energy_concentration_pct,H1 FILTERED_envelope_compactness,H1 FILTERED_envelope_kurtosis,H1 FILTERED_envelope_skewness,H1 FILTERED_fall_time_ms,H1 FILTERED_fwhm_ms,H1 FILTERED_late_window_energy,H1 FILTERED_noise_std,H1 FILTERED_peak_amplitude,H1 FILTERED_peak_floor_ratio,H1 FILTERED_peak_frequency_hz,H1 FILTERED_peak_snr_db,H1 FILTERED_pulse_width_ms,H1 FILTERED_rise_time_ms,H1 FILTERED_secondary_peak_amplitude_ratio,H1 FILTERED_secondary_peak_count,H1 FILTERED_snr_db,H1 FILTERED_spectral_bandwidth_hz,H1 FILTERED_spectral_centroid_hz,H1 FILTERED_spectral_flatness,H1 FILTERED_time_to_secondary_peak_ms,H1 FILTERED_total_energy,H1 RAW_crest_factor,H1 RAW_dynamic_range,H1 RAW_early_late_ratio,H1 RAW_early_window_energy,H1 RAW_energy_concentration_pct,H1 RAW_envelope_compactness,H1 RAW_envelope_kurtosis,H1 RAW_envelope_skewness,H1 RAW_fall_time_ms,H1 RAW_fwhm_ms,H1 RAW_late_window_energy,H1 RAW_noise_std,H1 RAW_peak_amplitude,H1 RAW_peak_floor_ratio,H1 RAW_peak_frequency_hz,H1 RAW_peak_snr_db,H1 RAW_pulse_width_ms,H1 RAW_rise_time_ms,H1 RAW_secondary_peak_amplitude_ratio,H1 RAW_secondary_peak_count,H1 RAW_snr_db,H1 RAW_spectral_bandwidth_hz,H1 RAW_spectral_centroid_hz,H1 RAW_spectral_flatness,H1 RAW_time_to_secondary_peak_ms,H1 RAW_total_energy,H2 FILTERED_crest_factor,H2 FILTERED_dynamic_range,H2 FILTERED_early_late_ratio,H2 FILTERED_early_window_energy,H2 FILTERED_energy_concentration_pct,H2 FILTERED_envelope_compactness,H2 FILTERED_envelope_kurtosis,H2 FILTERED_envelope_skewness,H2 FILTERED_fall_time_ms,H2 FILTERED_fwhm_ms,H2 FILTERED_late_window_energy,H2 FILTERED_noise_std,H2 FILTERED_peak_amplitude,H2 FILTERED_peak_floor_ratio,H2 FILTERED_peak_frequency_hz,H2 FILTERED_peak_snr_db,H2 FILTERED_pulse_width_ms,H2 FILTERED_rise_time_ms,H2 FILTERED_secondary_peak_amplitude_ratio,H2 FILTERED_secondary_peak_count,H2 FILTERED_snr_db,H2 FILTERED_spectral_bandwidth_hz,H2 FILTERED_spectral_centroid_hz,H2 FILTERED_spectral_flatness,H2 FILTERED_time_to_secondary_peak_ms,H2 FILTERED_total_energy,H2 RAW_crest_factor,H2 RAW_dynamic_range,H2 RAW_early_late_ratio,H2 RAW_early_window_energy,H2 RAW_energy_concentration_pct,H2 RAW_envelope_compactness,H2 RAW_envelope_kurtosis,H2 RAW_envelope_skewness,H2 RAW_fall_time_ms,H2 RAW_fwhm_ms,H2 RAW_late_window_energy,H2 RAW_noise_std,H2 RAW_peak_amplitude,H2 RAW_peak_floor_ratio,H2 RAW_peak_frequency_hz,H2 RAW_peak_snr_db,H2 RAW_pulse_width_ms,H2 RAW_rise_time_ms,H2 RAW_secondary_peak_amplitude_ratio,H2 RAW_secondary_peak_count,H2 RAW_snr_db,H2 RAW_spectral_bandwidth_hz,H2 RAW_spectral_centroid_hz,H2 RAW_spectral_flatness,H2 RAW_time_to_secondary_peak_ms,H2 RAW_total_energy,H3 FILTERED_crest_factor,H3 FILTERED_dynamic_range,H3 FILTERED_early_late_ratio,H3 FILTERED_early_window_energy,H3 FILTERED_energy_concentration_pct,H3 FILTERED_envelope_compactness,H3 FILTERED_envelope_kurtosis,H3 FILTERED_envelope_skewness,H3 FILTERED_fall_time_ms,H3 FILTERED_fwhm_ms,H3 FILTERED_late_window_energy,H3 FILTERED_noise_std,H3 FILTERED_peak_amplitude,H3 FILTERED_peak_floor_ratio,H3 FILTERED_peak_frequency_hz,H3 FILTERED_peak_snr_db,H3 FILTERED_pulse_width_ms,H3 FILTERED_rise_time_ms,H3 FILTERED_secondary_peak_amplitude_ratio,H3 FILTERED_secondary_peak_count,H3 FILTERED_snr_db,H3 FILTERED_spectral_bandwidth_hz,H3 FILTERED_spectral_centroid_hz,H3 FILTERED_spectral_flatness,H3 FILTERED_time_to_secondary_peak_ms,H3 FILTERED_total_energy,H3 RAW_crest_factor,H3 RAW_dynamic_range,H3 RAW_early_late_ratio,H3 RAW_early_window_energy,H3 RAW_energy_concentration_pct,H3 RAW_envelope_compactness,H3 RAW_envelope_kurtosis,H3 RAW_envelope_skewness,H3 RAW_fall_time_ms,H3 RAW_fwhm_ms,H3 RAW_late_window_energy,H3 RAW_noise_std,H3 RAW_peak_amplitude,H3 RAW_peak_floor_ratio,H3 RAW_peak_frequency_hz,H3 RAW_peak_snr_db,H3 RAW_pulse_width_ms,H3 RAW_rise_time_ms,H3 RAW_secondary_peak_amplitude_ratio,H3 RAW_secondary_peak_count,H3 RAW_snr_db,H3 RAW_spectral_bandwidth_hz,H3 RAW_spectral_centroid_hz,H3 RAW_spectral_flatness,H3 RAW_time_to_secondary_peak_ms,H3 RAW_total_energy
H0_5ft_32kHz_epoch_0,H0,5FT,False,0,False,0.04178392175,False,TOO_EARLY,False,,,,,,,,,,,,,,,,,12.578520977328365,5.687031387669296,1.5083344422570144,1875.138378874046,7.5013540002523555,0.7962717881689958,50.74951777350103,6.783673441420808,2.14912,3.91808,1243.184751564785,0.36820018510641483,2.0059494038767567,28565619.639698304,31941.252385777712,14.685305256216324,5.91744,3.76832,0.31993911892276594,16,-0.030297245890894012,197.1191606945904,31967.908903097577,0.00012379201361324794,10.078719999999999,24997.332199106408,12.509502,5.660462,4.494505,6674.151,26.416767,0.7963586613745135,51.23792,6.835034370422363,3.7964800000000003,3.9206400000000006,1484.958,0.25836337,2.005588,7788.133,31941.252385777712,17.76067,5.728,1.93152,0.42186038925607394,2899,8.716955,197.1191606945904,53589.620939829234,0.153194,10.3616,25264.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_1,H0,5FT,False,0,False,0.49435480175,False,TOO_LATE,False,,,,,,,,,,,,,,,,,16.13886858619843,22.27926647044099,2.332625761325113,2005.5643684172373,14.601906385487199,0.9011282579487664,82.75699025972673,8.462817858761573,1.0752,3.9257600000000004,859.7883130972914,0.11608779439398055,2.02353819118889,82586.21006994005,31959.07292863716,24.803280233806234,4.8576,3.7824,0.2760265515044688,14,11.149176997616546,194.93782592174102,33913.930277410196,0.02081009334191588,9.975040000000046,13734.948817440361,15.630651,21.529852,1.8559223,1604.1367,11.554934,0.9003664985764857,84.0238,8.557429313659668,0.9459200000000001,3.92832,864.334,0.11899658,1.9703298,4516.43,31959.07292863716,24.339361,4.8371200000000005,3.8912,0.3051512361446932,2443,10.0081215,194.93782592174102,56748.93281825672,0.17636856,9.87391999999998,13882.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_10,H0,5FT,True,0,False,0.40443992175000004,True,VALID,False,,,,,,,,,,,,,,,,,16.584427881199662,2655.3900523838183,0.9755001229445674,1707.1268601200322,15.035103313955627,0.9941611836475287,81.78631489304333,8.52273584810287,0.9804799999999999,3.90656,1750.0016862806092,0.11018041315958765,1.834170699813238,5970718.44934415,31976.00357218265,24.38893079501376,4.7385600000000005,3.75808,0.4680466857566286,15,11.010095738773046,47.12997315476605,31973.633229550564,0.00035167780077969413,9.991680000000002,11354.274223945351,16.105795,230.19098,1.4873815,2871.6797,24.975052,0.9848127798067847,82.46389,8.580239295959473,1.5104,3.92832,1930.6948,0.10112969,1.7924894,4610.1,31976.00357218265,24.926432,4.6745600000000005,3.16416,0.4990073814429178,2361,14.076785,47.12997315476605,60009.74225425583,0.19636932,10.545919999999986,11498.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_100,H0,5FT,False,0,False,0.04291288175,False,TOO_EARLY,False,,,,,,,,,,,,,,,,,11.424403837355763,5.197147779226891,0.8279364548803907,2079.039698486741,7.24056310134173,0.7962692946563762,38.41410128385258,5.917957607394938,1.01376,3.9052800000000003,2511.1102261912242,0.3693731216395643,2.009270156996725,18812119.050260376,31974.320358855693,14.674975299345306,4.77568,3.7619200000000004,0.4230905559944096,15,1.3338115909713963,38.713906519988086,31976.192196617783,0.0002068888540061533,8.657919999999999,28713.784679280983,11.24252,5.1181073,1.7866011,5744.8516,19.810987,0.7963312426146095,38.641552,5.948784351348877,2.10944,3.9232,3215.52,0.08977661,1.9870538,9847.236,31974.320358855693,26.87077,4.0678399999999995,1.9584,0.5729239651884694,2038,18.73124,38.713906519988086,51401.2231514285,0.14172027,9.730559999999944,28998.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_101,H0,5FT,False,0,False,0.46712920175,False,TOO_LATE,False,,,,,,,,,,,,,,,,,15.253601887907868,247.56794881482034,0.6283315163746102,1904.6071068804808,13.224558475867296,0.9892998548378222,70.90581268787268,8.030621623567647,0.96896,3.88992,3031.2137100328014,0.1121712362377265,1.9584356872534696,1522136.5967671017,31966.226610322363,24.80411836192172,4.7232,3.75424,0.6160271755258303,14,11.358813561904332,92.99786190761733,32097.735600572865,0.0015890827310623078,7.851520000000001,14402.04684607105,15.461506,188.9808,1.135925,4457.5044,30.592295,0.9822277060172665,71.41676,8.077895164489746,1.67296,3.90784,3924.1184,0.08873737,1.9967171,5216.68,31966.226610322363,27.00182,4.029439999999999,2.3564800000000004,0.6231852112730293,1849,17.784504,92.99786190761733,56406.75678922073,0.17355244,8.46079999999999,14570.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_102,H0,5FT,False,0,False,0.07110232175,False,TOO_EARLY,False,,,,,,,,,,,,,,,,,16.54078843425153,2894.3770354888875,2.6343701830961,4355.470643982735,36.29231003434224,0.9942899980046171,92.72610923434,9.147130915080155,2.3552,3.89888,1653.3252129598625,0.22372484192795633,1.938613548736179,10505106.264151627,31968.015030743663,18.729268813292002,4.85248,2.49728,0.45348309424630273,16,8.84137438690492,94.78628232891788,31966.288321786666,0.00021039936734290488,7.884800000000011,12001.084086026094,16.975182,275.40262,2.5825226,4002.213,32.92812,0.983631878213192,93.11935,9.19129467010498,1.5513599999999999,3.9142400000000004,1549.73,0.22865297,2.0021932,4438.727,31968.015030743663,18.835308,4.064,2.51264,0.4620198463717968,1994,9.057021,94.78628232891788,57195.92759466016,0.17977592,7.924479999999997,12154.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_103,H0,5FT,True,0,False,0.10318552175000001,True,VALID,False,,,,,,,,,,,,,,,,,16.05314273069549,3186.112928355588,2.067909239221958,3242.3171864850947,22.067145795627365,0.9943508732752014,80.44030890639043,8.526703858693313,1.8982400000000001,3.90144,1567.9204507567247,0.24286294048669502,2.0196415737291757,7241486.493991012,31991.152492125253,18.392092485517384,5.66272,3.7644800000000003,0.4124632565140106,17,6.1620594829477415,47.12997315476605,31979.902266788813,0.00027507000693083436,9.708800000000004,14692.961276068345,15.690084,263.9321,0.93384737,2990.8218,20.11846,0.9843006589800841,80.96126,8.574960708618164,0.9241600000000001,3.9206400000000006,3202.688,0.22207701,1.985559,4975.649,31991.152492125253,18.992884,4.04224,3.11808,0.6649927029631709,1786,8.068015,47.12997315476605,56919.90433063623,0.17656283,6.964479999999995,14866.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_104,H0,5FT,False,0,False,0.07781720175000001,False,TOO_EARLY,False,,,,,,,,,,,,,,,,,11.401370775357098,810.7245779845293,1.9274447168972417,3512.9673001328815,11.939074392372703,0.7962016580121434,37.25160546775943,5.844416980102658,2.25536,3.90272,1822.603403011105,0.2718015684600282,1.9726605481201631,42523804.782390274,31984.17349334831,17.16786796809182,6.02112,3.7657599999999998,0.5117558764894092,20,5.265043257391414,34.97275431678281,31956.29774303037,0.00010493907667561176,9.221119999999999,29424.117688529812,11.371364,253.92445,0.9608861,3824.1494,12.873711,0.7962740706410238,37.480225,5.875454902648926,1.3670399999999998,3.9232,3979.8154,0.22961129,1.9768407,10224.656,31984.17349334831,18.623652,4.05888,2.69184,0.6523871337184922,1921,8.81892,34.97275431678281,52791.37751823403,0.15030669,7.731200000000007,29705.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_105,H0,5FT,False,0,False,0.04026200175,False,TOO_EARLY,False,,,,,,,,,,,,,,,,,11.859573806502585,5.008961990113556,9857185956870.123,985.7185956870123,3.942407702190158,0.7992620878307053,45.59387527326494,6.587014380628996,3.12704,3.90016,0.0,0.11332047200005473,2.0062709607266807,12574737.239699205,31984.110814535365,24.93589912246511,6.88896,3.7619200000000004,0,0,11.622173278828814,110.88206612061913,31986.888762585277,0.00020494787326028337,0,25002.959362609916,11.730597,4.9666233,59512673000000.0,5951.2676,23.485355,0.7992358328042728,45.503902,6.590639591217041,2.0633600000000003,3.9168,0.0,0.08469455,1.997796,7635.9937,31984.110814535365,27.415493,4.04096,1.9776,0,0,20.173758,110.88206612061913,51152.60892564438,0.14294508,0,25340.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_106,H0,5FT,True,0,False,0.14337624175,True,VALID,False,,,,,,,,,,,,,,,,,15.528727748737204,2596.9306017855733,1.047264662802232,4320.212185747524,28.151355598229316,0.9940667190021125,76.01831799561216,8.308727472453029,2.1235199999999996,3.89504,4125.234374076516,0.17086879582501638,1.9403600473987035,17288972.265907,31988.942505300598,21.09175604617868,4.84992,2.7264,0.6524813331360586,16,11.1455196267645,49.27979017364851,31961.666851705744,0.0001601455883687458,7.614719999999991,15346.373536694735,16.095705,260.67734,1.2519379,5735.1504,36.94377,0.9841221894582474,76.62881,8.358924865722656,2.06592,3.90656,4581.0186,0.14372723,2.0228114,5306.2524,31988.942505300598,22.943918,4.029439999999999,1.96352,0.6426400524451911,1969,14.689097,49.27979017364851,57527.14404013106,0.17959742,8.486400000000005,15523.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_107,H0,5FT,True,0,False,0.18410200175,True,VALID,False,,,,,,,,,,,,,,,,,16.392765514748046,2824.8558714433234,1.0740111558018381,1862.6947690712698,13.683352186977714,0.9941710307103504,83.2250692635064,8.614234493670143,0.95488,3.90656,1734.3346565897693,0.18235168896040635,2.046216673068449,11345226.913620489,31971.591871586264,20.95176763830581,4.73216,3.77728,0.3466288752042459,13,7.040392436585923,44.71051053250994,31987.97595208834,0.00020178658626392783,9.7536,13612.85409904132,15.920029,267.30518,0.62481153,1396.456,10.132895,0.9877414903254519,83.94272,8.67399787902832,0.36608,3.92704,2235.0037,0.1823797,1.9994735,5159.9688,31971.591871586264,20.782795,4.06656,3.7004799999999998,0.5013619968855526,2011,6.4560213,44.71051053250994,56315.246429391394,0.17299238,6.744319999999998,13781.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_108,H0,5FT,True,0,False,0.28131544175,True,VALID,False,,,,,,,,,,,,,,,,,17.46400466423233,2820.71581220815,2.2242642935298926,4246.56571360103,34.2034267589566,0.994459976240971,102.63130490666443,9.621682364075797,2.1388800000000003,3.88864,1909.2001458430718,0.11669556892071813,1.9627795255870464,30263040.51701607,31966.687116189918,24.501570328859813,4.68736,2.54848,0.4652232318559791,13,14.523260141386649,123.9943107595027,31972.44455821767,6.48972780431943e-05,8.08703999999999,12415.614796517368,17.643576,259.85684,1.9330127,3712.8965,29.499949,0.9865805918989502,103.279465,9.680126190185547,1.40032,3.90912,1920.7822,0.12162735,1.9965305,4116.5063,31966.687116189918,24.241398,4.0448,2.6444799999999997,0.46778165204531713,1997,14.21913,123.9943107595027,57833.98956915518,0.18111889,7.928319999999989,12586.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_109,H0,5FT,True,0,False,0.32947544175000004,True,VALID,False,,,,,,,,,,,,,,,,,16.046765051534315,2670.455635466611,1.234906603966268,3987.56137152482,30.56596461715208,0.9943481301321249,74.507119951536,8.212949481571611,1.68576,3.872,3229.0388266752025,0.10303695174616243,1.9608615404295129,18834811.114659213,31968.015030743663,25.58671019288131,4.19456,2.5088,0.5954064597817649,13,15.827619789333207,139.49679286142782,31969.99239680117,0.00012818365606291697,8.067839999999993,13045.75668221238,16.438545,261.48093,1.1681916,3808.656,28.823599,0.9881072096960997,74.88846,8.252741813659668,1.5334400000000001,3.90016,3260.3008,0.10569705,2.0216224,4672.2217,31968.015030743663,25.56889,4.0512,2.51776,0.594807365561705,1968,15.544443,139.49679286142782,56782.827094742934,0.17699781,7.941120000000024,13213.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_11,H0,5FT,False,0,False,0.49793752175,False,TOO_LATE,False,,,,,,,,,,,,,,,,,15.271190252018116,15.860158504785243,2.820128282205866,4492.962129120803,34.27528082399196,0.8740899189364271,72.46904053501225,7.874712978090861,2.12608,3.8873599999999997,1593.1765081289802,0.0923736597698719,1.8705682273295712,35483.50234057851,31987.687655377966,26.1224540919593,4.61312,2.48704,0.4739465394159841,12,16.868144813126158,230.7062343477446,36882.159230927566,0.04971416685499672,7.575039999999977,13108.461903471238,15.257699,15.778041,2.225227,4153.875,31.305916,0.8733078760451045,73.14559,7.937842845916748,1.5872,3.91168,1866.7195,0.0934196,1.8803012,4482.0527,31987.687655377966,26.022528,4.04992,2.46272,0.4929745941035091,1983,17.008654,230.7062343477446,58581.40931235463,0.1946714,7.406079999999982,13268.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_110,H0,5FT,True,0,False,0.23888856175,True,VALID,False,,,,,,,,,,,,,,,,,16.02724697661787,3186.6687696972963,1.3657229481639772,3878.4504987831865,31.250854145752122,0.9938471231519711,73.77170092240965,8.086026877431665,1.72288,3.8732800000000003,2839.8515994749023,0.11705915226109115,1.9102134881168382,42846578.66750668,31969.803451164964,24.248357781682707,4.166399999999999,2.44352,0.5558728739400367,10,14.617291083448285,41.13366968990886,31943.702846779226,6.59145703214137e-05,8.18944000000002,12410.702378547137,15.948046,263.2607,1.3087765,3718.0046,29.586115,0.9884681685601852,74.15326,8.127038955688477,1.61536,3.90656,2840.8247,0.119969726,1.9126846,5014.807,31969.803451164964,23.99723,4.071680000000001,2.4563200000000003,0.5855344308338404,1964,14.3186455,41.13366968990886,57567.1601572361,0.18080598,8.01536,12566.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_111,H0,5FT,True,0,False,0.35687896175,True,VALID,False,,,,,,,,,,,,,,,,,17.46818283463758,2936.2681941621368,2.92038230964427,4784.218806674586,37.281212093421615,0.994164100601159,97.09182793854995,9.298326175567757,3.17952,3.87712,1638.2166098167663,0.10632838612587721,1.9427227812542782,43044136.934505455,31982.94050405006,25.22753493472395,5.9328,2.7532799999999997,0.34669154861916435,17,14.827837881031435,45.18002613935823,31937.496141856893,5.942439487894429e-05,13.315840000000023,12832.787718076203,17.701555,262.21323,1.4239209,3699.5918,28.427216,0.9859344605869489,97.59685,9.348275184631348,1.37728,3.90272,2598.1724,0.105746634,1.9825484,4569.78,31982.94050405006,25.412104,4.0217600000000004,2.6444799999999997,0.5574035100251515,1971,15.4448805,45.18002613935823,58920.552411927194,0.18927324,7.8092800000000295,13014.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_5ft_32kHz_epoch_112,H0,5FT,True,0,False,0.27643224175000003,True,VALID,False,,,,,,,,,,,,,,,,,15.56183754186474,2811.815980348988,2.625963908319592,7123.225573789527,46.50057156665809,0.993820693440203,70.46865881137035,7.960977665838578,4.02048,3.90016,2712.613662061929,0.11171973992138765,1.8909179273264995,9041265.960115924,31981.43450317875,24.567763968136557,6.51776,2.49728,0.5553648423836195,14,15.728150769698996,51.20402962460503,31961.187193931113,0.00034320605426624794,10.999040000000015,15318.576382611576,15.658661,253.79532,0.86651707,4153.4893,26.819595,0.9864982304461587,70.957085,8.0042142868042,1.51936,3.91936,4793.315,0.11565591,1.9131001,5346.102,31981.43450317875,24.275948,4.0704,2.55104,0.7281265050319826,2013,15.116902,51.20402962460503,59143.79708049897,0.18968341,7.590399999999997,15486.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
