PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY
0_2026-02-07--15-24-04\0_epoch_001_2026-02-07--15-24-04.bin,0,0,1.3749145600000001,,1.37494784,,True,,True,
0_2026-02-07--15-24-04\0_epoch_002_2026-02-07--15-24-08.bin,0,0,1.48235264,,1.48239104,,True,,True,
0_2026-02-07--15-24-04\0_epoch_003_2026-02-07--15-24-12.bin,0,0,1.08910976,,1.08914432,,True,,True,
0_2026-02-07--15-24-04\0_epoch_004_2026-02-07--15-24-19.bin,0,0,0.49100928,,0.49104384,,True,,True,
0_2026-02-07--15-24-04\0_epoch_005_2026-02-07--15-24-26.bin,0,0,1.9371392,,1.9371648000000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_006_2026-02-07--15-24-32.bin,0,0,1.33364992,,1.3336755200000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_007_2026-02-07--15-24-39.bin,0,0,0.73531264,,0.73534208,,True,,True,
0_2026-02-07--15-24-04\0_epoch_008_2026-02-07--15-24-46.bin,0,0,0.13548288,,0.13550848000000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_009_2026-02-07--15-24-53.bin,0,0,1.58551424,,1.5855488,,True,,True,
0_2026-02-07--15-24-04\0_epoch_010_2026-02-07--15-24-59.bin,0,0,0.98876672,,0.98879744,,True,,True,
0_2026-02-07--15-24-04\0_epoch_011_2026-02-07--15-25-06.bin,0,0,0.38912128,,0.38914816,,True,,True,
0_2026-02-07--15-24-04\0_epoch_012_2026-02-07--15-25-13.bin,0,0,1.83862528,,1.8386457600000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_013_2026-02-07--15-25-20.bin,0,0,1.24227584,,1.24230016,,True,,True,
0_2026-02-07--15-24-04\0_epoch_014_2026-02-07--15-25-26.bin,0,0,0.64233856,,0.64236288,,True,,True,
0_2026-02-07--15-24-04\0_epoch_015_2026-02-07--15-25-33.bin,0,0,0.04156544,,0.04160512,,True,,True,
0_2026-02-07--15-24-04\0_epoch_016_2026-02-07--15-25-40.bin,0,0,1.4910028800000001,,1.49102592,,True,,True,
0_2026-02-07--15-24-04\0_epoch_017_2026-02-07--15-25-47.bin,0,0,0.89019136,,0.8902348800000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_018_2026-02-07--15-25-53.bin,0,0,0.2882112,,0.28825088,,True,,True,
0_2026-02-07--15-24-04\0_epoch_019_2026-02-07--15-26-00.bin,0,0,1.73387136,,1.7339008,,True,,True,
0_2026-02-07--15-24-04\0_epoch_020_2026-02-07--15-26-07.bin,0,0,1.1315148800000001,,1.13154432,,True,,True,
0_2026-02-07--15-24-04\0_epoch_021_2026-02-07--15-26-14.bin,0,0,0.5321625600000001,,0.5322009600000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_022_2026-02-07--15-26-20.bin,0,0,1.97852416,,1.9785664,,True,,True,
0_2026-02-07--15-24-04\0_epoch_023_2026-02-07--15-26-27.bin,0,0,1.37698816,,1.37702912,,True,,True,
0_2026-02-07--15-24-04\0_epoch_024_2026-02-07--15-26-34.bin,0,0,0.77685632,,0.77688576,,True,,True,
0_2026-02-07--15-24-04\0_epoch_025_2026-02-07--15-26-41.bin,0,0,0.17604864,,0.17608448000000002,,True,,True,
0_2026-02-07--15-24-04\0_epoch_026_2026-02-07--15-26-47.bin,0,0,1.62603136,,1.62606848,,True,,True,
0_2026-02-07--15-24-04\0_epoch_027_2026-02-07--15-26-54.bin,0,0,1.02806656,,1.0280972800000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_028_2026-02-07--15-27-01.bin,0,0,0.42613248000000004,,0.4261696,,True,,True,
0_2026-02-07--15-24-04\0_epoch_029_2026-02-07--15-27-08.bin,0,0,1.87517952,,1.87521536,,True,,True,
0_2026-02-07--15-24-04\0_epoch_030_2026-02-07--15-27-14.bin,0,0,1.27492736,,1.27495168,,True,,True,
0_2026-02-07--15-24-04\0_epoch_031_2026-02-07--15-27-21.bin,0,0,0.6729664,,0.6730112,,True,,True,
0_2026-02-07--15-24-04\0_epoch_032_2026-02-07--15-27-28.bin,0,0,0.07250944000000001,,0.07253376,,True,,True,
0_2026-02-07--15-24-04\0_epoch_033_2026-02-07--15-27-35.bin,0,0,1.51781632,,1.51785472,,True,,True,
0_2026-02-07--15-24-04\0_epoch_034_2026-02-07--15-27-41.bin,0,0,0.91872,,0.9187456,,True,,True,
0_2026-02-07--15-24-04\0_epoch_035_2026-02-07--15-27-48.bin,0,0,0.31827328,,0.31829888,,True,,True,
0_2026-02-07--15-24-04\0_epoch_036_2026-02-07--15-27-55.bin,0,0,1.76738816,,1.76741376,,True,,True,
0_2026-02-07--15-24-04\0_epoch_037_2026-02-07--15-28-02.bin,0,0,1.1692864,,1.16932608,,True,,True,
0_2026-02-07--15-24-04\0_epoch_038_2026-02-07--15-28-08.bin,0,0,0.5742809600000001,,0.57430912,,True,,True,
0_2026-02-07--15-24-04\0_epoch_039_2026-02-07--15-28-15.bin,0,0,0.0,,0.0,,True,,True,
0_2026-02-07--15-24-04\0_epoch_040_2026-02-07--15-28-22.bin,0,0,1.42225792,,1.42227328,,True,,True,
0_2026-02-07--15-24-04\0_epoch_041_2026-02-07--15-28-29.bin,0,0,0.8213632000000001,,0.8213952,,True,,True,
0_2026-02-07--15-24-04\0_epoch_042_2026-02-07--15-28-35.bin,0,0,0.22073472,,0.22077184,,True,,True,
0_2026-02-07--15-24-04\0_epoch_043_2026-02-07--15-28-42.bin,0,0,1.66571136,,1.6657408,,True,,True,
0_2026-02-07--15-24-04\0_epoch_044_2026-02-07--15-28-49.bin,0,0,1.06296448,,1.06298624,,True,,True,
0_2026-02-07--15-24-04\0_epoch_045_2026-02-07--15-28-56.bin,0,0,0.46128256,,0.46131968,,True,,True,
0_2026-02-07--15-24-04\0_epoch_046_2026-02-07--15-29-02.bin,0,0,1.9071436800000001,,1.90716544,,True,,True,
0_2026-02-07--15-24-04\0_epoch_047_2026-02-07--15-29-09.bin,0,0,1.3087718400000001,,1.3087936,,True,,True,
0_2026-02-07--15-24-04\0_epoch_048_2026-02-07--15-29-16.bin,0,0,0.70767872,,0.70771072,,True,,True,
0_2026-02-07--15-24-04\0_epoch_049_2026-02-07--15-29-23.bin,0,0,0.1093568,,0.1093824,,True,,True,
0_2026-02-07--15-24-04\0_epoch_050_2026-02-07--15-29-29.bin,0,0,1.55631744,,1.55635712,,True,,True,
0_2026-02-07--15-24-04\0_epoch_051_2026-02-07--15-29-36.bin,0,0,0.95468928,,0.95471872,,True,,True,
0_2026-02-07--15-24-04\0_epoch_052_2026-02-07--15-29-43.bin,0,0,0.35642496,,0.35646336,,True,,True,
0_2026-02-07--15-24-04\0_epoch_053_2026-02-07--15-29-50.bin,0,0,1.8062272000000001,,1.80625536,,True,,True,
0_2026-02-07--15-24-04\0_epoch_054_2026-02-07--15-29-56.bin,0,0,1.2061772800000001,,1.20623104,,True,,True,
0_2026-02-07--15-24-04\0_epoch_055_2026-02-07--15-30-03.bin,0,0,0.6070156800000001,,0.60704,,True,,True,
0_2026-02-07--15-24-04\0_epoch_056_2026-02-07--15-30-10.bin,0,0,0.00621184,,0.0062336,,True,,True,
0_2026-02-07--15-24-04\0_epoch_057_2026-02-07--15-30-16.bin,0,0,1.4540608,,1.45408256,,True,,True,
0_2026-02-07--15-24-04\0_epoch_058_2026-02-07--15-30-23.bin,0,0,0.85210624,,0.85212416,,True,,True,
0_2026-02-07--15-24-04\0_epoch_059_2026-02-07--15-30-30.bin,0,0,0.2515584,,0.25156992,,True,,True,
0_2026-02-07--15-24-04\0_epoch_060_2026-02-07--15-30-37.bin,0,0,1.70054272,,1.70055936,,True,,True,
0_2026-02-07--15-24-04\0_epoch_061_2026-02-07--15-30-43.bin,0,0,1.09974272,,1.09976448,,True,,True,
0_2026-02-07--15-24-04\0_epoch_062_2026-02-07--15-30-50.bin,0,0,0.50229504,,0.50233344,,True,,True,
0_2026-02-07--15-24-04\0_epoch_063_2026-02-07--15-30-57.bin,0,0,1.95238912,,1.95241344,,True,,True,
0_2026-02-07--15-24-04\0_epoch_064_2026-02-07--15-31-04.bin,0,0,1.35166208,,1.35168512,,True,,True,
0_2026-02-07--15-24-04\0_epoch_065_2026-02-07--15-31-10.bin,0,0,0.75248768,,0.75251456,,True,,True,
0_2026-02-07--15-24-04\0_epoch_066_2026-02-07--15-31-17.bin,0,0,0.150592,,0.150624,,True,,True,
0_2026-02-07--15-24-04\0_epoch_067_2026-02-07--15-31-24.bin,0,0,1.59995136,,1.59998464,,True,,True,
0_2026-02-07--15-24-04\0_epoch_068_2026-02-07--15-31-31.bin,0,0,1.00296576,,1.00300544,,True,,True,
0_2026-02-07--15-24-04\0_epoch_069_2026-02-07--15-31-37.bin,0,0,0.40319872,,0.40323712,,True,,True,
0_2026-02-07--15-24-04\0_epoch_070_2026-02-07--15-31-44.bin,0,0,1.85325568,,1.8532864,,True,,True,
0_2026-02-07--15-24-04\0_epoch_071_2026-02-07--15-31-51.bin,0,0,1.25132288,,1.2513536,,True,,True,
0_2026-02-07--15-24-04\0_epoch_072_2026-02-07--15-31-58.bin,0,0,0.65090304,,0.6509273600000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_073_2026-02-07--15-32-04.bin,0,0,0.05311616,,0.053140480000000004,,True,,True,
0_2026-02-07--15-24-04\0_epoch_074_2026-02-07--15-32-11.bin,0,0,1.50232192,,1.50235008,,True,,True,
0_2026-02-07--15-24-04\0_epoch_075_2026-02-07--15-32-18.bin,0,0,0.9036377600000001,,0.90367104,,True,,True,
0_2026-02-07--15-24-04\0_epoch_076_2026-02-07--15-32-25.bin,0,0,0.30233728,,0.30236544,,True,,True,
0_2026-02-07--15-24-04\0_epoch_077_2026-02-07--15-32-31.bin,0,0,1.75262976,,1.752672,,True,,True,
0_2026-02-07--15-24-04\0_epoch_078_2026-02-07--15-32-38.bin,0,0,1.1539968,,1.1540352,,True,,True,
0_2026-02-07--15-24-04\0_epoch_079_2026-02-07--15-32-45.bin,0,0,0.55648128,,0.55650816,,True,,True,
0_2026-02-07--15-24-04\0_epoch_080_2026-02-07--15-32-52.bin,0,0,2.0063808,,2.0064064,,True,,True,
0_2026-02-07--15-24-04\0_epoch_081_2026-02-07--15-32-58.bin,0,0,1.40604288,,1.40607744,,True,,True,
0_2026-02-07--15-24-04\0_epoch_082_2026-02-07--15-33-05.bin,0,0,0.8067712,,0.80681216,,True,,True,
0_2026-02-07--15-24-04\0_epoch_083_2026-02-07--15-33-12.bin,0,0,0.20938112,,0.20940416,,True,,True,
0_2026-02-07--15-24-04\0_epoch_084_2026-02-07--15-33-19.bin,0,0,1.65862912,,1.65866112,,True,,True,
0_2026-02-07--15-24-04\0_epoch_085_2026-02-07--15-33-25.bin,0,0,1.05982592,,1.0598656,,True,,True,
0_2026-02-07--15-24-04\0_epoch_086_2026-02-07--15-33-32.bin,0,0,0.45798272,,0.45799936,,True,,True,
0_2026-02-07--15-24-04\0_epoch_087_2026-02-07--15-33-39.bin,0,0,1.90565632,,1.90569472,,True,,True,
0_2026-02-07--15-24-04\0_epoch_088_2026-02-07--15-33-46.bin,0,0,1.30678272,,1.3068096,,True,,True,
0_2026-02-07--15-24-04\0_epoch_089_2026-02-07--15-33-52.bin,0,0,0.70850432,,0.70853888,,True,,True,
0_2026-02-07--15-24-04\0_epoch_090_2026-02-07--15-33-59.bin,0,0,0.10759296,,0.10761984000000001,,True,,True,
0_2026-02-07--15-24-04\0_epoch_091_2026-02-07--15-34-06.bin,0,0,1.55291264,,1.5529408,,True,,True,
0_2026-02-07--15-24-04\0_epoch_092_2026-02-07--15-34-13.bin,0,0,0.95029504,,0.9503232,,True,,True,
0_2026-02-07--15-24-04\0_epoch_093_2026-02-07--15-34-19.bin,0,0,0.35453824,,0.35457536,,True,,True,
0_2026-02-07--15-24-04\0_epoch_094_2026-02-07--15-34-26.bin,0,0,1.80370688,,1.80373632,,True,,True,
0_2026-02-07--15-24-04\0_epoch_095_2026-02-07--15-34-33.bin,0,0,1.20785152,,1.20788992,,True,,True,
0_2026-02-07--15-24-04\0_epoch_096_2026-02-07--15-34-40.bin,0,0,0.60713216,,0.60715776,,True,,True,
0_2026-02-07--15-24-04\0_epoch_097_2026-02-07--15-34-46.bin,0,0,0.00825472,,0.00829056,,True,,True,
0_2026-02-07--15-24-04\0_epoch_098_2026-02-07--15-34-53.bin,0,0,1.45686656,,1.45689856,,True,,True,
0_2026-02-07--15-24-04\0_epoch_099_2026-02-07--15-35-00.bin,0,0,0.8554112,,0.85545344,,True,,True,
0_2026-02-07--15-24-04\0_epoch_100_2026-02-07--15-35-07.bin,0,0,0.25774848,,0.25777536,,True,,True,
2_2026-02-07--15-38-56\2_epoch_001_2026-02-07--15-38-56.bin,2,2,0.7060569600000001,,0.70600704,,True,,True,
2_2026-02-07--15-38-56\2_epoch_002_2026-02-07--15-38-59.bin,2,2,0.810976,,0.8109516800000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_003_2026-02-07--15-39-04.bin,2,2,0.41813376,,0.41806976,,True,,True,
2_2026-02-07--15-38-56\2_epoch_004_2026-02-07--15-39-11.bin,2,2,1.87137792,,1.87133056,,True,,True,
2_2026-02-07--15-38-56\2_epoch_005_2026-02-07--15-39-18.bin,2,2,1.27746944,,1.2774144,,True,,True,
2_2026-02-07--15-38-56\2_epoch_006_2026-02-07--15-39-24.bin,2,2,0.68023936,,0.6801728,,True,,True,
2_2026-02-07--15-38-56\2_epoch_007_2026-02-07--15-39-31.bin,2,2,0.08412032,,0.08408576,,True,,True,
2_2026-02-07--15-38-56\2_epoch_008_2026-02-07--15-39-38.bin,2,2,1.53548544,,1.53545088,,True,,True,
2_2026-02-07--15-38-56\2_epoch_009_2026-02-07--15-39-44.bin,2,2,0.93620736,,0.93617792,,True,,True,
2_2026-02-07--15-38-56\2_epoch_010_2026-02-07--15-39-51.bin,2,2,0.33538688,,0.33533312,,True,,True,
2_2026-02-07--15-38-56\2_epoch_011_2026-02-07--15-39-58.bin,2,2,1.78343808,,1.78339968,,True,,True,
2_2026-02-07--15-38-56\2_epoch_012_2026-02-07--15-40-05.bin,2,2,1.18539904,,1.18533888,,True,,True,
2_2026-02-07--15-38-56\2_epoch_013_2026-02-07--15-40-11.bin,2,2,0.58526592,,0.58520832,,True,,True,
2_2026-02-07--15-38-56\2_epoch_014_2026-02-07--15-40-18.bin,2,0,0.0,,6.4e-06,,False,,False,
2_2026-02-07--15-38-56\2_epoch_015_2026-02-07--15-40-25.bin,2,2,1.43752064,,1.43745024,,True,,True,
2_2026-02-07--15-38-56\2_epoch_016_2026-02-07--15-40-32.bin,2,2,0.83964032,,0.83960192,,True,,True,
2_2026-02-07--15-38-56\2_epoch_017_2026-02-07--15-40-38.bin,2,2,0.24205568,,0.24200192,,True,,True,
2_2026-02-07--15-38-56\2_epoch_018_2026-02-07--15-40-45.bin,2,2,1.6902336,,1.6901824,,True,,True,
2_2026-02-07--15-38-56\2_epoch_019_2026-02-07--15-40-52.bin,2,2,1.09524992,,1.09520128,,True,,True,
2_2026-02-07--15-38-56\2_epoch_020_2026-02-07--15-40-59.bin,2,2,0.49453312,,0.49447552,,True,,True,
2_2026-02-07--15-38-56\2_epoch_021_2026-02-07--15-41-05.bin,2,2,1.9435942400000001,,1.94353408,,True,,True,
2_2026-02-07--15-38-56\2_epoch_022_2026-02-07--15-41-12.bin,2,2,1.34385152,,1.3438067200000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_023_2026-02-07--15-41-19.bin,2,2,0.7445504000000001,,0.74450816,,True,,True,
2_2026-02-07--15-38-56\2_epoch_024_2026-02-07--15-41-26.bin,2,2,0.14771968,,0.14767104,,True,,True,
2_2026-02-07--15-38-56\2_epoch_025_2026-02-07--15-41-32.bin,2,2,1.5969676800000001,,1.59689856,,True,,True,
2_2026-02-07--15-38-56\2_epoch_026_2026-02-07--15-41-39.bin,2,2,0.99959808,,0.99953024,,True,,True,
2_2026-02-07--15-38-56\2_epoch_027_2026-02-07--15-41-46.bin,2,2,0.39922816,,0.39918464000000003,,True,,True,
2_2026-02-07--15-38-56\2_epoch_028_2026-02-07--15-41-53.bin,2,2,1.84804864,,1.848,,True,,True,
2_2026-02-07--15-38-56\2_epoch_029_2026-02-07--15-41-59.bin,2,2,1.24890752,,1.24884992,,True,,True,
2_2026-02-07--15-38-56\2_epoch_030_2026-02-07--15-42-06.bin,2,2,0.64910848,,0.64906368,,True,,True,
2_2026-02-07--15-38-56\2_epoch_031_2026-02-07--15-42-13.bin,2,2,0.052698880000000003,,0.052645120000000004,,True,,True,
2_2026-02-07--15-38-56\2_epoch_032_2026-02-07--15-42-20.bin,2,2,1.50312832,,1.50307712,,True,,True,
2_2026-02-07--15-38-56\2_epoch_033_2026-02-07--15-42-26.bin,2,2,0.90795264,,0.9079180800000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_034_2026-02-07--15-42-33.bin,2,2,0.20948224000000001,,0.20943616,,True,,True,
2_2026-02-07--15-38-56\2_epoch_035_2026-02-07--15-42-38.bin,2,2,0.8003340800000001,,0.80028416,,True,,True,
2_2026-02-07--15-38-56\2_epoch_036_2026-02-07--15-42-42.bin,2,2,0.88830208,,0.88824064,,True,,True,
2_2026-02-07--15-38-56\2_epoch_037_2026-02-07--15-42-47.bin,2,2,0.48002688,,0.4799552,,True,,True,
2_2026-02-07--15-38-56\2_epoch_038_2026-02-07--15-42-54.bin,2,2,1.9155571200000001,,1.91549312,,True,,True,
2_2026-02-07--15-38-56\2_epoch_039_2026-02-07--15-43-00.bin,2,2,1.31069824,,1.31063808,,True,,True,
2_2026-02-07--15-38-56\2_epoch_040_2026-02-07--15-43-07.bin,2,2,0.71170048,,0.71163392,,True,,True,
2_2026-02-07--15-38-56\2_epoch_041_2026-02-07--15-43-14.bin,2,2,0.11301632,,0.1129536,,True,,True,
2_2026-02-07--15-38-56\2_epoch_042_2026-02-07--15-43-21.bin,2,2,1.56065024,,1.56059648,,True,,True,
2_2026-02-07--15-38-56\2_epoch_043_2026-02-07--15-43-27.bin,2,2,0.9596467200000001,,0.95956736,,True,,True,
2_2026-02-07--15-38-56\2_epoch_044_2026-02-07--15-43-34.bin,2,2,0.3586944,,0.35866368,,True,,True,
2_2026-02-07--15-38-56\2_epoch_045_2026-02-07--15-43-41.bin,2,2,1.80355456,,1.8035264,,True,,True,
2_2026-02-07--15-38-56\2_epoch_046_2026-02-07--15-43-48.bin,2,2,1.19967872,,1.19963776,,True,,True,
2_2026-02-07--15-38-56\2_epoch_047_2026-02-07--15-43-54.bin,2,2,0.5972569600000001,,0.5971904,,True,,True,
2_2026-02-07--15-38-56\2_epoch_048_2026-02-07--15-44-01.bin,2,0,0.0,,0.0,,False,,True,
2_2026-02-07--15-38-56\2_epoch_049_2026-02-07--15-44-08.bin,2,2,1.4422592,,1.44221952,,True,,True,
2_2026-02-07--15-38-56\2_epoch_050_2026-02-07--15-44-15.bin,2,2,0.8440230400000001,,0.8439936,,True,,True,
2_2026-02-07--15-38-56\2_epoch_051_2026-02-07--15-44-21.bin,2,2,0.24320128,,0.24312704000000002,,True,,True,
2_2026-02-07--15-38-56\2_epoch_052_2026-02-07--15-44-28.bin,2,2,1.6911232,,1.69106816,,True,,True,
2_2026-02-07--15-38-56\2_epoch_053_2026-02-07--15-44-35.bin,2,2,1.09021824,,1.09017472,,True,,True,
2_2026-02-07--15-38-56\2_epoch_054_2026-02-07--15-44-42.bin,2,2,0.49049728000000004,,0.49044096000000004,,True,,True,
2_2026-02-07--15-38-56\2_epoch_055_2026-02-07--15-44-48.bin,2,2,1.93698816,,1.93694848,,True,,True,
2_2026-02-07--15-38-56\2_epoch_056_2026-02-07--15-44-55.bin,2,2,1.33505024,,1.33499904,,True,,True,
2_2026-02-07--15-38-56\2_epoch_057_2026-02-07--15-45-02.bin,2,2,0.7351283200000001,,0.7350899200000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_058_2026-02-07--15-45-09.bin,2,2,0.13473536,,0.13467648000000002,,True,,True,
2_2026-02-07--15-38-56\2_epoch_059_2026-02-07--15-45-15.bin,2,2,1.58434048,,1.58426624,,True,,True,
