PATH,TRUTH,PREDICTED,H0 TOA,H1 TOA,H2 TOA,H3 TOA,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY
2_2026-02-07--15-38-56\2_epoch_076_2026-02-07--15-47-10.bin,2,2,1.62720128,,1.62715136,,True,,True,
2_2026-02-07--15-38-56\2_epoch_077_2026-02-07--15-47-17.bin,2,2,1.0309747200000001,,1.03091968,,True,,True,
2_2026-02-07--15-38-56\2_epoch_078_2026-02-07--15-47-23.bin,2,2,0.43158656,,0.43154304,,True,,True,
2_2026-02-07--15-38-56\2_epoch_079_2026-02-07--15-47-30.bin,2,2,1.8802944000000001,,1.88024192,,True,,True,
2_2026-02-07--15-38-56\2_epoch_080_2026-02-07--15-47-37.bin,2,2,1.27834368,,1.27830656,,True,,True,
2_2026-02-07--15-38-56\2_epoch_081_2026-02-07--15-47-44.bin,2,2,0.68017664,,0.6801152,,True,,True,
2_2026-02-07--15-38-56\2_epoch_082_2026-02-07--15-47-50.bin,2,2,0.07840512,,0.07836416,,True,,True,
2_2026-02-07--15-38-56\2_epoch_083_2026-02-07--15-47-57.bin,2,2,1.525376,,1.52533504,,True,,True,
2_2026-02-07--15-38-56\2_epoch_084_2026-02-07--15-48-04.bin,2,2,0.92504704,,0.92500992,,True,,True,
2_2026-02-07--15-38-56\2_epoch_085_2026-02-07--15-48-11.bin,2,2,0.32724224,,0.32717696,,True,,True,
2_2026-02-07--15-38-56\2_epoch_086_2026-02-07--15-48-17.bin,2,2,1.77455104,,1.77446272,,True,,True,
2_2026-02-07--15-38-56\2_epoch_087_2026-02-07--15-48-24.bin,2,2,1.17152512,,1.1714816000000001,,True,,True,
2_2026-02-07--15-38-56\2_epoch_088_2026-02-07--15-48-31.bin,2,2,0.56959616,,0.56954368,,True,,True,
2_2026-02-07--15-38-56\2_epoch_089_2026-02-07--15-48-38.bin,2,2,2.01848064,,0.0,,True,,True,
